etl_dt,bank_code,data_dt,bank_nm,mortgage_cnt,mortgage_bal,decorator_hse_cnt,decorator_hse_bal,ln_car_cnt,ln_car_bal,ln_worker_cnt,ln_worker_bal,other_cl_cnt,other_cl_bal
2013-11-26,016       ,2013-06-01,高雄銀行,17594,30362000000,3730,5708000000,0,0,0,0,55117,7745000000
2013-12-22,147       ,2013-07-01,三信商業銀行,6307,18518000000,658,807000000,27039,10894000000,0,0,14802,6143000000
2013-12-22,011       ,2013-07-01,上海商業儲蓄銀行,28601,114471000000,565,341000000,157,64000000,0,0,5726,1770000000
2013-12-22,822       ,2013-07-01,中國信託商業銀行,122724,311538000000,13705,14339000000,26780,6570000000,0,0,276208,65935000000
2013-12-22,015       ,2013-07-01,中國輸出入銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,040       ,2013-07-01,中華開發工業銀行,0,0,0,0,0,0,0,0,11,4000000
2013-12-22,054       ,2013-07-01,京城商業銀行,7156,15083000000,2732,2544000000,89,21000000,0,0,3960,3022000000
2013-12-22,806       ,2013-07-01,元大商業銀行,21541,85629000000,6210,7525000000,37230,12913000000,99,14000000,8982,4650000000
2013-12-22,017       ,2013-07-01,兆豐國際商業銀行,49041,180762000000,5441,7798000000,0,0,4298,1981000000,3068,1299000000
2013-12-22,090       ,2013-07-01,加拿大商豐業銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,053       ,2013-07-01,台中商業銀行,23040,51042000000,672,709000000,0,0,0,0,5156,1485000000
2013-12-22,146       ,2013-07-01,台中市第二信用合作社,5442,12514000000,110,157000000,2,1000000,0,0,94,31000000
2013-12-22,012       ,2013-07-01,台北富邦銀行,97520,279573000000,2308,2071000000,588,471000000,13910,6804000000,194142,35484000000
2013-12-22,106       ,2013-07-01,台北市第九信用合作社,2010,6570000000,0,0,0,0,0,0,75,37000000
2013-12-22,104       ,2013-07-01,台北市第五信用合作社,1201,4163000000,20,26000000,0,0,0,0,54,13000000
2013-12-22,N008      ,2013-07-01,台北縣淡水信用合作社,940,2256000000,116,119000000,2,0,0,0,144,20000000
2013-12-22,188       ,2013-07-01,台南第三信用合作社,3756,7083000000,51,24000000,6,2000000,0,0,4988,28000000
2013-12-22,812       ,2013-07-01,台新國際商業銀行,74093,215939000000,2531,2298000000,41290,17230000000,0,0,153755,61281000000
2013-12-22,006       ,2013-07-01,合作金庫商業銀行,167624,423290000000,42203,59625000000,0,0,25092,5744000000,28206,16588000000
2013-12-22,178       ,2013-07-01,嘉義市第三信用合作社,1785,3633000000,667,493000000,0,0,0,0,210,61000000
2013-12-22,013       ,2013-07-01,國泰世華商業銀行,61079,258769000000,6421,8003000000,371,328000000,0,0,63694,34618000000
2013-12-22,115       ,2013-07-01,基隆市第二信用合作社,2807,7634000000,113,95000000,0,0,0,0,82,5000000
2013-12-22,114       ,2013-07-01,基隆第一信用合作社,6070,8893000000,272,115000000,0,0,0,0,4793,4665000000
2013-12-22,101       ,2013-07-01,大台北商業銀行,2502,9922000000,93,97000000,2,3000000,0,0,251,73000000
2013-12-22,814       ,2013-07-01,大眾商業銀行,33384,92988000000,364,450000000,0,0,0,0,49831,6339000000
2013-12-22,N025      ,2013-07-01,大陸商中國建設銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,N024      ,2013-07-01,大陸商中國銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,N023      ,2013-07-01,大陸商交通銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,816       ,2013-07-01,安泰商業銀行,16927,52137000000,2853,3916000000,752,253000000,3503,921000000,38946,6791000000
2013-12-22,124       ,2013-07-01,宜蘭信用合作社,807,1983000000,213,284000000,0,0,0,0,645,19000000
2013-12-22,009       ,2013-07-01,彰化商業銀行,79889,238271000000,29525,49373000000,1,0,1907,591000000,6753,6018000000
2013-12-22,158       ,2013-07-01,彰化第一信用合作社,1680,3191000000,12,3000000,0,0,0,0,0,0
2013-12-22,161       ,2013-07-01,彰化第五信用合作社,716,1659000000,29,35000000,0,0,0,0,3,1000000
2013-12-22,162       ,2013-07-01,彰化第六信用合作社,3836,7259000000,30,19000000,0,0,0,0,957,212000000
2013-12-22,163       ,2013-07-01,彰化第十信用合作社,1322,2753000000,0,0,0,0,0,0,0,0
2013-12-22,165       ,2013-07-01,彰化縣鹿港信用合作社,3614,5987000000,188,168000000,0,0,0,0,308,165000000
2013-12-22,072       ,2013-07-01,德商德意志銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,087       ,2013-07-01,斐商標準銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,085       ,2013-07-01,新加坡商新加坡華僑銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,078       ,2013-07-01,新加坡商星展銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,029       ,2013-07-01,新加坡大華銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,130       ,2013-07-01,新竹第一信用合作社,3224,12020000000,8,8000000,0,0,0,0,3,1000000
2013-12-22,132       ,2013-07-01,新竹第三信用合作社,3273,7739000000,202,175000000,0,0,0,0,4393,12528000000
2013-12-22,321       ,2013-07-01,日商三井住友銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,098       ,2013-07-01,日商三菱東京日聯銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,N026      ,2013-07-01,日商瑞穗銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,815       ,2013-07-01,日盛國際商業銀行,18918,40859000000,4630,7753000000,72,57000000,0,0,16070,2266000000
2013-12-22,810       ,2013-07-01,星展,12297,40706000000,1518,1942000000,15959,9057000000,0,0,14041,2309000000
2013-12-22,118       ,2013-07-01,板信商業銀行,13824,25917000000,103,107000000,0,0,0,0,5628,648000000
2013-12-22,127       ,2013-07-01,桃園信用合作社,1114,2510000000,398,511000000,0,0,0,0,241,90000000
2013-12-22,807       ,2013-07-01,永豐商業銀行,60987,226396000000,6048,9017000000,5507,2917000000,0,0,27383,8000000000
2013-12-22,082       ,2013-07-01,法商法國巴黎銀行,1,6000000,0,0,0,0,0,0,0,0
2013-12-22,N012      ,2013-07-01,法國東方匯理銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,037       ,2013-07-01,法國興業銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,023       ,2013-07-01,泰國盤谷銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,119       ,2013-07-01,淡水第一信用合作社,11499,24124000000,345,273000000,0,0,0,0,679,188000000
2013-12-22,052       ,2013-07-01,渣打國際商業銀行,71005,155809000000,6234,7478000000,0,0,0,0,192763,51534000000
2013-12-22,223       ,2013-07-01,澎湖第二信用合作社,674,2107000000,90,106000000,0,0,0,0,209,65000000
2013-12-22,222       ,2013-07-01,澎湖縣第一信用合作社,148,425000000,8,33000000,0,0,0,0,180,59000000
2013-12-22,096       ,2013-07-01,澳盛,5346,31111000000,271,344000000,0,0,0,0,36535,6297000000
2013-12-22,808       ,2013-07-01,玉山商業銀行,75533,208715000000,2911,6718000000,0,0,1796,833000000,82286,25416000000
2013-12-22,092       ,2013-07-01,瑞士商瑞士銀行,5,106000000,0,0,0,0,0,0,0,0
2013-12-22,007       ,2013-07-01,第一商業銀行,83447,293617000000,24201,33785000000,1075,412000000,2054,734000000,16619,12107000000
2013-12-22,0         ,2013-07-01,總計,2026234,5655130000000,254713,332691000000,256879,95477000000,168981,59512000000,6209953,786379000000
2013-12-22,097       ,2013-07-01,美商富國銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,076       ,2013-07-01,美商摩根大通銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,028       ,2013-07-01,美商美國紐約梅隆銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,022       ,2013-07-01,美商美國銀行,0,0,0,0,0,0,3,0,0,0
2013-12-22,030       ,2013-07-01,美商道富銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,803       ,2013-07-01,聯邦商業銀行,28041,57589000000,10616,15000000000,20656,7790000000,1,0,16981,5981000000
2013-12-22,050       ,2013-07-01,臺灣中小企業銀行,62257,137597000000,5826,7512000000,0,0,38336,15789000000,22661,32197000000
2013-12-22,005       ,2013-07-01,臺灣土地銀行,266331,611789000000,34554,35694000000,1,1000000,59324,20034000000,30774,5223000000
2013-12-22,048       ,2013-07-01,臺灣工業銀行,1,0,0,0,0,0,0,0,0,0
2013-12-22,103       ,2013-07-01,臺灣新光商業銀行,35650,98707000000,641,723000000,8352,3598000000,0,0,57161,30516000000
2013-12-22,004       ,2013-07-01,臺灣銀行,161996,422428000000,19272,20522000000,0,0,10369,2785000000,4203613,211587000000
2013-12-22,021       ,2013-07-01,花旗,29072,81552000000,879,1173000000,0,0,123,255000000,165487,41149000000
2013-12-22,215       ,2013-07-01,花蓮第一信用合作社,4734,9516000000,561,572000000,0,0,54,26000000,195,37000000
2013-12-22,216       ,2013-07-01,花蓮第二信用合作社,5950,12011000000,357,269000000,0,0,654,192000000,30,9000000
2013-12-22,N013      ,2013-07-01,英商巴克萊銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,083       ,2013-07-01,英商渣打銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,093       ,2013-07-01,荷蘭商安智銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,008       ,2013-07-01,華南商業銀行,126629,395563000000,6487,9899000000,7079,1499000000,2372,965000000,45594,17689000000
2013-12-22,102       ,2013-07-01,華泰商業銀行,4564,14709000000,691,1138000000,0,0,0,0,1568,328000000
2013-12-22,025       ,2013-07-01,菲律賓首都銀行,0,0,0,0,0,0,0,0,12,1000000
2013-12-22,809       ,2013-07-01,萬泰商業銀行,5840,23844000000,656,560000000,6,0,0,0,175230,31089000000
2013-12-22,N022      ,2013-07-01,西班牙商西班牙對外銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,805       ,2013-07-01,遠東國際商業銀行,45236,110471000000,3402,2117000000,62184,20444000000,3820,1131000000,135364,15578000000
2013-12-22,224       ,2013-07-01,金門縣信用合作社,320,855000000,201,337000000,0,0,0,0,172,91000000
2013-12-22,108       ,2013-07-01,陽信商業銀行,16619,42980000000,1491,1639000000,1679,953000000,0,0,7544,1184000000
2013-12-22,325       ,2013-07-01,香港上海匯豐銀行,0,0,0,0,0,0,0,0,0,0
2013-12-22,N019      ,2013-07-01,香港東亞銀行,0,0,0,0,0,0,0,0,21,2000000
2013-12-22,204       ,2013-07-01,高雄市第三信用合作社,3092,6737000000,214,209000000,0,0,1266,712000000,118,22000000
2013-12-22,016       ,2013-07-01,高雄銀行,17503,31042000000,3674,5569000000,0,0,0,0,54026,7621000000
2013-12-23,147       ,2013-08-01,三信商業銀行,6304,18629000000,657,795000000,26896,10851000000,0,0,14349,5889000000
2013-12-23,011       ,2013-08-01,上海商業儲蓄銀行,28491,114052000000,550,335000000,159,66000000,0,0,5655,1761000000
2013-12-23,822       ,2013-08-01,中國信託商業銀行,122632,314075000000,13549,14119000000,26392,6607000000,0,0,275084,65997000000
2013-12-23,015       ,2013-08-01,中國輸出入銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,040       ,2013-08-01,中華開發工業銀行,0,0,0,0,0,0,0,0,11,4000000
2013-12-23,054       ,2013-08-01,京城商業銀行,7133,15332000000,2711,2485000000,88,20000000,0,0,3872,2956000000
2013-12-23,806       ,2013-08-01,元大商業銀行,21637,87576000000,6127,7396000000,37389,12893000000,99,14000000,8894,4575000000
2013-12-23,017       ,2013-08-01,兆豐國際商業銀行,49658,185314000000,5384,7600000000,0,0,4277,1935000000,3046,1317000000
2013-12-23,090       ,2013-08-01,加拿大商豐業銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,053       ,2013-08-01,台中商業銀行,23062,51636000000,668,692000000,0,0,0,0,5138,1500000000
2013-12-23,146       ,2013-08-01,台中市第二信用合作社,5429,12719000000,111,183000000,2,1000000,0,0,103,34000000
2013-12-23,012       ,2013-08-01,台北富邦銀行,97411,280481000000,2276,2030000000,611,492000000,14201,6920000000,193135,35402000000
2013-12-23,106       ,2013-08-01,台北市第九信用合作社,1986,6481000000,0,0,0,0,0,0,75,37000000
2013-12-23,104       ,2013-08-01,台北市第五信用合作社,1216,4187000000,20,26000000,0,0,0,0,54,13000000
2013-12-23,N008      ,2013-08-01,台北縣淡水信用合作社,940,2275000000,116,116000000,2,0,0,0,145,42000000
2013-12-23,188       ,2013-08-01,台南第三信用合作社,3751,7103000000,51,23000000,6,2000000,0,0,4992,28000000
2013-12-23,812       ,2013-08-01,台新國際商業銀行,73833,214914000000,2495,2250000000,40962,17217000000,0,0,153450,62706000000
2013-12-23,006       ,2013-08-01,合作金庫商業銀行,166876,422450000000,41637,58492000000,0,0,24246,5489000000,29379,17784000000
2013-12-23,178       ,2013-08-01,嘉義市第三信用合作社,1783,3620000000,660,488000000,0,0,0,0,207,59000000
2013-12-23,013       ,2013-08-01,國泰世華商業銀行,60581,255870000000,6352,7871000000,372,323000000,0,0,64717,34808000000
2013-12-23,115       ,2013-08-01,基隆市第二信用合作社,2816,7612000000,113,93000000,0,0,0,0,80,5000000
2013-12-23,114       ,2013-08-01,基隆第一信用合作社,6102,8988000000,271,113000000,0,0,0,0,4742,4584000000
2013-12-23,101       ,2013-08-01,大台北商業銀行,2515,10077000000,91,96000000,2,3000000,0,0,242,70000000
2013-12-23,814       ,2013-08-01,大眾商業銀行,33334,93030000000,359,431000000,0,0,0,0,48830,6175000000
2013-12-23,N025      ,2013-08-01,大陸商中國建設銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,N024      ,2013-08-01,大陸商中國銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,N023      ,2013-08-01,大陸商交通銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,816       ,2013-08-01,安泰商業銀行,16711,51095000000,2831,3867000000,749,247000000,3490,914000000,37581,6552000000
2013-12-23,124       ,2013-08-01,宜蘭信用合作社,798,1977000000,215,290000000,0,0,0,0,645,17000000
2013-12-23,009       ,2013-08-01,彰化商業銀行,79596,235158000000,28880,47348000000,1,0,1909,596000000,6652,5863000000
2013-12-23,158       ,2013-08-01,彰化第一信用合作社,1685,3209000000,12,3000000,0,0,0,0,0,0
2013-12-23,161       ,2013-08-01,彰化第五信用合作社,712,1639000000,29,35000000,0,0,0,0,3,1000000
2013-12-23,162       ,2013-08-01,彰化第六信用合作社,3895,7424000000,31,19000000,0,0,0,0,966,216000000
2013-12-23,163       ,2013-08-01,彰化第十信用合作社,1322,2778000000,0,0,0,0,0,0,0,0
2013-12-23,165       ,2013-08-01,彰化縣鹿港信用合作社,3623,5999000000,180,145000000,0,0,0,0,307,161000000
2013-12-23,072       ,2013-08-01,德商德意志銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,087       ,2013-08-01,斐商標準銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,085       ,2013-08-01,新加坡商新加坡華僑銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,078       ,2013-08-01,新加坡商星展銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,029       ,2013-08-01,新加坡大華銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,130       ,2013-08-01,新竹第一信用合作社,3203,12039000000,8,8000000,0,0,0,0,3,1000000
2013-12-23,132       ,2013-08-01,新竹第三信用合作社,3258,7648000000,202,177000000,0,0,0,0,4404,12572000000
2013-12-23,321       ,2013-08-01,日商三井住友銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,098       ,2013-08-01,日商三菱東京日聯銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,N026      ,2013-08-01,日商瑞穗銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,815       ,2013-08-01,日盛國際商業銀行,18920,41053000000,4591,7657000000,84,67000000,0,0,15936,2299000000
2013-12-23,810       ,2013-08-01,星展,12299,40866000000,1494,1901000000,16251,9145000000,0,0,14037,2348000000
2013-12-23,118       ,2013-08-01,板信商業銀行,13688,25706000000,103,108000000,0,0,0,0,5432,625000000
2013-12-23,127       ,2013-08-01,桃園信用合作社,1118,2591000000,392,502000000,0,0,0,0,236,79000000
2013-12-23,807       ,2013-08-01,永豐商業銀行,61077,227142000000,5973,8884000000,5533,2902000000,0,0,27261,7952000000
2013-12-23,082       ,2013-08-01,法商法國巴黎銀行,1,6000000,0,0,0,0,0,0,0,0
2013-12-23,N012      ,2013-08-01,法國東方匯理銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,037       ,2013-08-01,法國興業銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,023       ,2013-08-01,泰國盤谷銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,119       ,2013-08-01,淡水第一信用合作社,11526,24349000000,344,271000000,0,0,0,0,711,201000000
2013-12-23,052       ,2013-08-01,渣打國際商業銀行,73924,162370000000,6012,7404000000,0,0,0,0,188062,48964000000
2013-12-23,223       ,2013-08-01,澎湖第二信用合作社,673,2128000000,90,106000000,0,0,0,0,204,65000000
2013-12-23,222       ,2013-08-01,澎湖縣第一信用合作社,151,439000000,8,32000000,0,0,0,0,176,56000000
2013-12-23,096       ,2013-08-01,澳盛,5469,32074000000,270,361000000,0,0,0,0,36105,6639000000
2013-12-23,808       ,2013-08-01,玉山商業銀行,75533,208766000000,2759,6582000000,0,0,1797,830000000,83151,25518000000
2013-12-23,092       ,2013-08-01,瑞士商瑞士銀行,5,106000000,0,0,0,0,0,0,0,0
2013-12-23,007       ,2013-08-01,第一商業銀行,83212,292697000000,23865,33123000000,1076,411000000,2021,728000000,16690,12106000000
2013-12-23,0         ,2013-08-01,總計,2026666,5674937000000,250838,325490000000,258886,96419000000,167772,59168000000,6151956,784703000000
2013-12-23,097       ,2013-08-01,美商富國銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,076       ,2013-08-01,美商摩根大通銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,028       ,2013-08-01,美商美國紐約梅隆銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,022       ,2013-08-01,美商美國銀行,0,0,0,0,0,0,3,0,0,0
2013-12-23,030       ,2013-08-01,美商道富銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,803       ,2013-08-01,聯邦商業銀行,28033,57811000000,10481,14681000000,20718,7837000000,1,0,16945,6084000000
2013-12-23,050       ,2013-08-01,臺灣中小企業銀行,62299,138786000000,5733,7385000000,0,0,38534,15768000000,22753,32211000000
2013-12-23,005       ,2013-08-01,臺灣土地銀行,265763,615564000000,34086,34992000000,1,1000000,58849,19931000000,29721,5169000000
2013-12-23,048       ,2013-08-01,臺灣工業銀行,1,0,0,0,0,0,0,0,0,0
2013-12-23,103       ,2013-08-01,臺灣新光商業銀行,35889,99749000000,628,711000000,8200,3528000000,0,0,57139,30863000000
2013-12-23,004       ,2013-08-01,臺灣銀行,162081,425729000000,18976,20159000000,0,0,10183,2778000000,4152276,208829000000
2013-12-23,021       ,2013-08-01,花旗,28985,81831000000,861,1152000000,0,0,121,258000000,169861,41060000000
2013-12-23,215       ,2013-08-01,花蓮第一信用合作社,4680,9647000000,552,557000000,0,0,53,25000000,189,36000000
2013-12-23,216       ,2013-08-01,花蓮第二信用合作社,5931,12051000000,351,265000000,0,0,639,189000000,30,20000000
2013-12-23,N013      ,2013-08-01,英商巴克萊銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,083       ,2013-08-01,英商渣打銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,093       ,2013-08-01,荷蘭商安智銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,008       ,2013-08-01,華南商業銀行,126550,395780000000,6393,9732000000,7064,1496000000,2374,970000000,45096,18015000000
2013-12-23,102       ,2013-08-01,華泰商業銀行,4485,14185000000,675,1145000000,0,0,0,0,1553,322000000
2013-12-23,025       ,2013-08-01,菲律賓首都銀行,0,0,0,0,0,0,0,0,13,2000000
2013-12-23,809       ,2013-08-01,萬泰商業銀行,5871,23886000000,642,548000000,5,0,0,0,174047,31406000000
2013-12-23,N022      ,2013-08-01,西班牙商西班牙對外銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,805       ,2013-08-01,遠東國際商業銀行,45308,110782000000,3347,2079000000,64492,21289000000,3712,1125000000,136025,15819000000
2013-12-23,224       ,2013-08-01,金門縣信用合作社,322,860000000,196,332000000,0,0,0,0,171,91000000
2013-12-23,108       ,2013-08-01,陽信商業銀行,16491,42043000000,1468,1585000000,1831,1021000000,0,0,7491,1162000000
2013-12-23,325       ,2013-08-01,香港上海匯豐銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,N019      ,2013-08-01,香港東亞銀行,0,0,0,0,0,0,0,0,20,2000000
2013-12-23,204       ,2013-08-01,高雄市第三信用合作社,3081,6707000000,211,197000000,0,0,1263,699000000,117,22000000
2013-12-23,016       ,2013-08-01,高雄銀行,17414,31412000000,3632,5443000000,0,0,0,0,53451,7532000000
2013-12-23,147       ,2013-09-01,三信商業銀行,6303,18658000000,652,782000000,27069,11057000000,0,0,13945,5459000000
2013-12-23,011       ,2013-09-01,上海商業儲蓄銀行,28461,114483000000,548,330000000,160,65000000,0,0,5590,1729000000
2013-12-23,822       ,2013-09-01,中國信託商業銀行,122628,317663000000,13395,13895000000,26148,6672000000,0,0,274947,66132000000
2013-12-23,015       ,2013-09-01,中國輸出入銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,040       ,2013-09-01,中華開發工業銀行,0,0,0,0,0,0,0,0,11,4000000
2013-12-23,054       ,2013-09-01,京城商業銀行,7095,15554000000,2672,2438000000,83,19000000,0,0,3772,2890000000
2013-12-23,806       ,2013-09-01,元大商業銀行,21701,89242000000,6028,7233000000,37677,13029000000,97,13000000,8843,4546000000
2013-12-23,017       ,2013-09-01,兆豐國際商業銀行,50136,189516000000,5287,7380000000,0,0,4237,1871000000,3059,1348000000
2013-12-23,090       ,2013-09-01,加拿大商豐業銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,053       ,2013-09-01,台中商業銀行,23134,52330000000,677,673000000,0,0,0,0,5077,1467000000
2013-12-23,146       ,2013-09-01,台中市第二信用合作社,5415,13004000000,109,217000000,2,1000000,0,0,99,33000000
2013-12-23,012       ,2013-09-01,台北富邦銀行,97545,284006000000,2242,1987000000,631,510000000,14284,6901000000,192014,35199000000
2013-12-23,106       ,2013-09-01,台北市第九信用合作社,1979,6384000000,0,0,0,0,0,0,73,37000000
2013-12-23,104       ,2013-09-01,台北市第五信用合作社,1223,4228000000,20,26000000,0,0,0,0,58,14000000
2013-12-23,188       ,2013-09-01,台南第三信用合作社,3749,7089000000,51,23000000,6,2000000,0,0,4996,29000000
2013-12-23,812       ,2013-09-01,台新國際商業銀行,73680,215187000000,2458,2198000000,40654,17245000000,0,0,153682,64192000000
2013-12-23,006       ,2013-09-01,合作金庫商業銀行,166357,423017000000,41061,57360000000,0,0,23611,5278000000,30456,19088000000
2013-12-23,178       ,2013-09-01,嘉義市第三信用合作社,1781,3661000000,647,475000000,0,0,0,0,206,58000000
2013-12-23,013       ,2013-09-01,國泰世華商業銀行,60174,253736000000,6279,7768000000,374,322000000,0,0,65576,34914000000
2013-12-23,115       ,2013-09-01,基隆市第二信用合作社,2815,7669000000,114,92000000,0,0,0,0,73,4000000
2013-12-23,114       ,2013-09-01,基隆第一信用合作社,6132,9143000000,262,111000000,0,0,0,0,4706,4499000000
2013-12-23,101       ,2013-09-01,大台北商業銀行,2512,10093000000,91,94000000,2,3000000,0,0,237,68000000
2013-12-23,814       ,2013-09-01,大眾商業銀行,33266,93107000000,353,420000000,0,0,0,0,47944,6030000000
2013-12-23,N025      ,2013-09-01,大陸商中國建設銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,N024      ,2013-09-01,大陸商中國銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,N023      ,2013-09-01,大陸商交通銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,816       ,2013-09-01,安泰商業銀行,16583,50475000000,2804,3788000000,744,242000000,3484,903000000,36305,6387000000
2013-12-23,124       ,2013-09-01,宜蘭信用合作社,797,2027000000,216,284000000,0,0,0,0,653,17000000
2013-12-23,009       ,2013-09-01,彰化商業銀行,79861,237252000000,28505,46388000000,0,0,1902,587000000,6652,6200000000
2013-12-23,158       ,2013-09-01,彰化第一信用合作社,1695,3241000000,12,3000000,0,0,0,0,0,0
2013-12-23,161       ,2013-09-01,彰化第五信用合作社,723,1695000000,29,34000000,0,0,0,0,3,1000000
2013-12-23,162       ,2013-09-01,彰化第六信用合作社,3911,7367000000,26,17000000,0,0,0,0,977,219000000
2013-12-23,163       ,2013-09-01,彰化第十信用合作社,1333,2791000000,0,0,0,0,0,0,0,0
2013-12-23,165       ,2013-09-01,彰化縣鹿港信用合作社,3611,5989000000,179,147000000,0,0,0,0,312,161000000
2013-12-23,072       ,2013-09-01,德商德意志銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,087       ,2013-09-01,斐商標準銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,085       ,2013-09-01,新加坡商新加坡華僑銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,078       ,2013-09-01,新加坡商星展銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,029       ,2013-09-01,新加坡大華銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,120       ,2013-09-01,新北市淡水信用合作社,933,2207000000,93,111000000,2,0,0,0,147,42000000
2013-12-23,130       ,2013-09-01,新竹第一信用合作社,3189,12206000000,8,8000000,0,0,0,0,2,1000000
2013-12-23,132       ,2013-09-01,新竹第三信用合作社,2825,6737000000,183,196000000,0,0,0,0,4953,13867000000
2013-12-23,321       ,2013-09-01,日商三井住友銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,098       ,2013-09-01,日商三菱東京日聯銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,N026      ,2013-09-01,日商瑞穗銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,815       ,2013-09-01,日盛國際商業銀行,18929,41354000000,4554,7565000000,92,79000000,0,0,15810,2312000000
2013-12-23,810       ,2013-09-01,星展,12305,40898000000,1465,1855000000,16634,9319000000,0,0,14010,2370000000
2013-12-23,118       ,2013-09-01,板信商業銀行,13580,25619000000,103,107000000,0,0,0,0,5237,602000000
2013-12-23,127       ,2013-09-01,桃園信用合作社,1144,2642000000,385,492000000,0,0,0,0,235,77000000
2013-12-23,807       ,2013-09-01,永豐商業銀行,60981,227185000000,5903,8715000000,5573,2918000000,0,0,27172,7910000000
2013-12-23,082       ,2013-09-01,法商法國巴黎銀行,1,6000000,0,0,0,0,0,0,0,0
2013-12-23,N012      ,2013-09-01,法國東方匯理銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,037       ,2013-09-01,法國興業銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,023       ,2013-09-01,泰國盤谷銀行,0,0,0,0,0,0,0,0,0,0
2013-12-23,119       ,2013-09-01,淡水第一信用合作社,11574,24515000000,346,278000000,0,0,0,0,745,206000000
2013-12-23,052       ,2013-09-01,渣打國際商業銀行,73348,162230000000,6358,7672000000,0,0,0,0,185912,48151000000
2013-12-23,223       ,2013-09-01,澎湖第二信用合作社,666,2085000000,92,106000000,0,0,0,0,200,64000000
2013-12-23,222       ,2013-09-01,澎湖縣第一信用合作社,155,452000000,8,32000000,0,0,0,0,175,54000000
2013-12-23,096       ,2013-09-01,澳盛,5575,32855000000,273,372000000,0,0,0,0,35875,6687000000
2013-12-23,808       ,2013-09-01,玉山商業銀行,75529,208702000000,2617,6443000000,0,0,1837,855000000,83727,25497000000
2013-12-23,092       ,2013-09-01,瑞士商瑞士銀行,5,106000000,0,0,0,0,0,0,0,0
