etl_dt,bank_code,data_dt,bank_nm,cc_f_card_cnt,cc_open_card_cnt,cc_issue_card_cnt,cc_stop_card_cnt,cyc_bal,cc_txn_bal,cc_ln_bal,cc_payment_rate,cc_baddebit_rate,cc_baddebit_bal,cyc_income,txn_fee,cc_ln_fee,auth_store_cnt
2013-11-26 22:33:15.084608,078       ,2010-03-01 00:00:00,新加坡商星展銀行,7144,3858,0,151,28000000.0,22000000.0,0.0,0.18,141.07,1000000.0,0.0,0.0,0.0,0
2013-11-26 22:33:15.119543,102       ,2010-03-01 00:00:00,華泰商業銀行,11543,7830,24,15,34000000.0,67000000.0,0.0,0.96,373.27,0.0,0.0,1000000.0,0.0,0
2013-11-26 22:33:15.126184,103       ,2010-03-01 00:00:00,臺灣新光商業銀行,811121,408774,6360,23949,3956000000.0,3432000000.0,85000000.0,0.92,543.41,49000000.0,44000000.0,55000000.0,1000000.0,2511
2013-11-26 22:33:15.093391,108       ,2010-03-01 00:00:00,陽信商業銀行,58453,27797,1266,1149,646000000.0,153000000.0,2000000.0,1.4,160.33,5000000.0,7000000.0,3000000.0,0.0,0
2013-11-26 22:33:15.143842,147       ,2010-03-01 00:00:00,三信商業銀行,20265,14282,184,603,85000000.0,67000000.0,0.0,0.74,266.77,1000000.0,1000000.0,1000000.0,0.0,0
2013-11-26 22:33:15.132202,325       ,2010-03-01 00:00:00,香港上海匯豐銀行,614527,417511,2839,14941,8116000000.0,2398000000.0,42000000.0,0.83,1534.57,55000000.0,106000000.0,33000000.0,1000000.0,6
2013-11-26 22:33:15.154848,803       ,2010-03-01 00:00:00,聯邦商業銀行,1841518,1044104,9590,61711,8904000000.0,4116000000.0,144000000.0,1.41,359.21,70000000.0,90000000.0,57000000.0,15000000.0,2521
2013-11-26 22:33:15.12404,805       ,2010-03-01 00:00:00,遠東國際商業銀行,1197363,751744,7389,9113,11982000000.0,4018000000.0,99000000.0,1.09,1889.36,95000000.0,97000000.0,44000000.0,1000000.0,0
2013-11-26 22:33:15.108237,806       ,2010-03-01 00:00:00,元大商業銀行,300524,131791,3020,3222,1130000000.0,752000000.0,5000000.0,1.4,367.39,9000000.0,11000000.0,13000000.0,0.0,0
2013-11-26 22:33:15.128419,807       ,2010-03-01 00:00:00,永豐商業銀行,1345072,881929,6409,9628,7688000000.0,5908000000.0,179000000.0,0.94,469.05,36000000.0,106000000.0,47000000.0,12000000.0,0
2013-11-26 22:33:15.166273,808       ,2010-03-01 00:00:00,玉山商業銀行,2503558,1572465,47207,26541,18146000000.0,8926000000.0,190000000.0,1.25,269.33,107000000.0,185000000.0,131000000.0,3000000.0,1775
2013-11-26 22:33:15.10201,809       ,2010-03-01 00:00:00,萬泰商業銀行,589410,249833,5583,4933,2026000000.0,877000000.0,12000000.0,1.19,337.34,13000000.0,26000000.0,12000000.0,0.0,0
2013-11-26 22:33:15.097643,812       ,2010-03-01 00:00:00,台新國際商業銀行,2964445,1759967,24114,36306,13853000000.0,10596000000.0,82000000.0,0.72,722.33,353000000.0,127000000.0,168000000.0,20000000.0,25265
2013-11-26 22:33:15.134564,814       ,2010-03-01 00:00:00,大眾商業銀行,542248,278028,13871,13916,2143000000.0,1134000000.0,95000000.0,0.0,41584.98,17000000.0,24000000.0,17000000.0,1000000.0,223
2013-11-26 22:33:15.112634,815       ,2010-03-01 00:00:00,日盛國際商業銀行,418032,181287,115,2085,1300000000.0,665000000.0,22000000.0,0.95,201.12,15000000.0,16000000.0,9000000.0,0.0,0
2013-11-26 22:33:15.17081,816       ,2010-03-01 00:00:00,安泰商業銀行,240221,70821,922,915,1266000000.0,485000000.0,2000000.0,0.91,595.34,0.0,11000000.0,8000000.0,0.0,79
2013-11-26 22:33:15.117391,822       ,2010-03-01 00:00:00,中國信託商業銀行,4978302,3459112,38927,25966,21827000000.0,22410000000.0,773000000.0,0.79,345.73,128000000.0,218000000.0,296000000.0,66000000.0,60645
2013-11-26 22:33:15.137356,N009      ,2010-03-01 00:00:00,合作金庫銀行,408706,178665,2509,10196,956000000.0,1350000000.0,17000000.0,1.03,265.36,9000000.0,15000000.0,15000000.0,1000000.0,20365
2013-11-26 22:33:15.141739,N030      ,2010-03-01 00:00:00,小計,30116055,18884437,305133,418720,195357000000,124414000000,2806000000.0,1.99,3977.1,1494000000.0,2109000000.0,1636000000.0,148000000.0,0
2013-11-26 22:33:15.089067,N032      ,2010-03-01 00:00:00,財團法人聯合信用卡處理中心,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75426
2013-11-26 22:33:15.161778,N034      ,2010-03-01 00:00:00,台灣永旺信用卡,96860,42365,821,848,192000000.0,157000000.0,4000000.0,0.16,530.18,1000000.0,7000000.0,3000000.0,0.0,17
2013-11-26 22:33:15.148215,N037      ,2010-03-01 00:00:00,台灣大來國際信用卡,41009,17009,24,361,101000000.0,121000000.0,6000000.0,1.23,1368.29,0.0,1000000.0,0.0,0.0,5613
2013-11-26 22:33:15.150577,N038      ,2010-03-01 00:00:00,台灣美國運通國際,121232,70809,1398,993,612000000.0,2249000000.0,0.0,0.19,2906.26,6000000.0,6000000.0,60000000.0,0.0,68779
2013-11-26 22:33:15.156875,N039      ,2010-03-01 00:00:00,香港商台灣環匯亞太信用卡,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8484
2013-11-26 22:33:15.184705,0         ,2010-04-01 00:00:00,總計,30083555,18939634,308908,341299,192943000000,116223000000,2810000000.0,0.74,702.74,1138000000.0,2063000000.0,1603000000.0,145000000.0,0
2013-11-26 22:33:15.242274,004       ,2010-04-01 00:00:00,臺灣銀行,266284,119735,297,901,374000000.0,732000000.0,2000000.0,0.48,244.75,1000000.0,4000000.0,14000000.0,0.0,612
2013-11-26 22:33:15.232884,005       ,2010-04-01 00:00:00,臺灣土地銀行,124535,55637,224,3412,373000000.0,308000000.0,2000000.0,0.86,792.64,1000000.0,4000000.0,4000000.0,0.0,2053
2013-11-26 22:33:15.200083,007       ,2010-04-01 00:00:00,第一商業銀行,483197,314004,15294,19733,1261000000.0,2042000000.0,9000000.0,0.05,1030.25,6000000.0,18000000.0,30000000.0,0.0,0
2013-11-26 22:33:15.22004,008       ,2010-04-01 00:00:00,華南商業銀行,514228,242261,24606,2412,611000000.0,995000000.0,0.0,0.66,177.21,0.0,8000000.0,28000000.0,0.0,3351
2013-11-26 22:33:15.204295,009       ,2010-04-01 00:00:00,彰化商業銀行,103648,62497,9177,539,133000000.0,447000000.0,1000000.0,0.23,895.53,0.0,2000000.0,5000000.0,0.0,257
2013-11-26 22:33:15.208456,011       ,2010-04-01 00:00:00,上海商業儲蓄銀行,389966,221079,4035,3616,1015000000.0,1272000000.0,10000000.0,0.68,594.32,11000000.0,15000000.0,21000000.0,2000000.0,0
2013-11-26 22:33:15.195801,012       ,2010-04-01 00:00:00,台北富邦銀行,1882253,1407493,14488,20340,10244000000.0,8415000000.0,120000000.0,0.31,2889.63,68000000.0,117000000.0,99000000.0,6000000.0,387
2013-11-26 22:33:15.272584,013       ,2010-04-01 00:00:00,國泰世華商業銀行,2941720,1932762,26902,18478,16343000000.0,14216000000.0,147000000.0,0.32,3478.21,61000000.0,197000000.0,182000000.0,5000000.0,7055
2013-11-26 22:33:15.265862,016       ,2010-04-01 00:00:00,高雄銀行,6086,3125,25,35,9000000.0,119000000.0,0.0,0.24,105.15,0.0,0.0,0.0,0.0,1269
2013-11-26 22:33:15.248507,017       ,2010-04-01 00:00:00,兆豐國際商業銀行,524313,321107,6881,11397,2032000000.0,1976000000.0,16000000.0,0.86,261.07,11000000.0,28000000.0,27000000.0,1000000.0,362
2013-11-26 22:33:15.210673,021       ,2010-04-01 00:00:00,花旗,2361267,1881233,28121,33882,40012000000.0,14134000000.0,597000000.0,0.99,149.6,166000000.0,442000000.0,187000000.0,9000000.0,18739
2013-11-26 22:33:15.191452,050       ,2010-04-01 00:00:00,臺灣中小企業銀行,257620,102848,1637,785,1076000000.0,655000000.0,10000000.0,0.62,187.77,7000000.0,13000000.0,9000000.0,0.0,5
2013-11-26 22:33:15.261646,052       ,2010-04-01 00:00:00,渣打國際商業銀行,277805,204545,660,4869,5208000000.0,1265000000.0,11000000.0,0.42,349.76,28000000.0,43000000.0,15000000.0,0.0,0
2013-11-26 22:33:15.254869,053       ,2010-04-01 00:00:00,台中商業銀行,80558,30641,650,258,158000000.0,171000000.0,0.0,0.61,1650.11,0.0,3000000.0,3000000.0,0.0,0
2013-11-26 22:33:15.215705,054       ,2010-04-01 00:00:00,京城商業銀行,0,20919,0,36844,68000000.0,36000000.0,0.0,0.83,689.02,1000000.0,13000000.0,1000000.0,0.0,0
2013-11-26 22:33:15.188343,078       ,2010-04-01 00:00:00,新加坡商星展銀行,7013,3804,0,131,28000000.0,17000000.0,0.0,1.3,194.74,0.0,0.0,0.0,0.0,0
2013-11-26 22:33:15.270343,096       ,2010-04-01 00:00:00,澳商澳盛銀行,767712,443459,2646,5507,11351000000.0,3351000000.0,26000000.0,0.92,441.48,45000000.0,52000000.0,20000000.0,0.0,0
2013-11-26 22:33:15.224372,102       ,2010-04-01 00:00:00,華泰商業銀行,11547,7789,25,21,34000000.0,62000000.0,0.0,0.66,735.36,0.0,0.0,1000000.0,0.0,0
2013-11-26 22:33:15.228428,103       ,2010-04-01 00:00:00,臺灣新光商業銀行,800919,407217,6307,12137,3907000000.0,2794000000.0,71000000.0,0.81,613.99,25000000.0,48000000.0,54000000.0,1000000.0,2560
2013-11-26 22:33:15.197762,108       ,2010-04-01 00:00:00,陽信商業銀行,58644,27863,997,739,633000000.0,142000000.0,2000000.0,1.2,184.91,5000000.0,7000000.0,2000000.0,0.0,0
2013-11-26 22:33:15.246248,147       ,2010-04-01 00:00:00,三信商業銀行,19864,13717,283,668,83000000.0,79000000.0,1000000.0,1.02,224.17,1000000.0,1000000.0,1000000.0,0.0,0
2013-11-26 22:33:15.23479,325       ,2010-04-01 00:00:00,香港上海匯豐銀行,609603,414485,2941,7865,7938000000.0,2239000000.0,32000000.0,0.79,1489.89,48000000.0,105000000.0,32000000.0,0.0,6
2013-11-26 22:33:15.257715,803       ,2010-04-01 00:00:00,聯邦商業銀行,1812456,1033790,7537,36599,8721000000.0,3846000000.0,155000000.0,1.22,414.03,64000000.0,95000000.0,57000000.0,16000000.0,2520
2013-11-26 22:33:15.226304,805       ,2010-04-01 00:00:00,遠東國際商業銀行,1197547,736127,6757,6621,11831000000.0,3925000000.0,177000000.0,0.74,2497.04,93000000.0,103000000.0,42000000.0,1000000.0,0
2013-11-26 22:33:15.213397,806       ,2010-04-01 00:00:00,元大商業銀行,300434,131344,2482,2572,1127000000.0,719000000.0,4000000.0,1.35,402.45,7000000.0,11000000.0,12000000.0,0.0,0
2013-11-26 22:33:15.230887,807       ,2010-04-01 00:00:00,永豐商業銀行,1342698,877835,6444,8818,7558000000.0,5189000000.0,180000000.0,0.87,521.1,35000000.0,108000000.0,55000000.0,12000000.0,0
2013-11-26 22:33:15.268481,808       ,2010-04-01 00:00:00,玉山商業銀行,2539344,1585738,50793,15007,18181000000.0,8837000000.0,221000000.0,0.98,280.95,212000000.0,185000000.0,129000000.0,3000000.0,1802
2013-11-26 22:33:15.20637,809       ,2010-04-01 00:00:00,萬泰商業銀行,590078,249800,4451,3860,1991000000.0,911000000.0,10000000.0,1.36,316.94,6000000.0,28000000.0,14000000.0,0.0,0
2013-11-26 22:33:15.202235,812       ,2010-04-01 00:00:00,台新國際商業銀行,2950388,1772009,25336,39393,13701000000.0,10415000000.0,79000000.0,0.65,775.92,64000000.0,145000000.0,172000000.0,20000000.0,26081
2013-11-26 22:33:15.237371,814       ,2010-04-01 00:00:00,大眾商業銀行,551130,292556,15783,6901,2130000000.0,1057000000.0,88000000.0,0.0,39752.16,17000000.0,27000000.0,19000000.0,1000000.0,235
2013-11-26 22:33:15.217851,815       ,2010-04-01 00:00:00,日盛國際商業銀行,416089,178448,124,2067,1259000000.0,577000000.0,20000000.0,0.9,178.13,15000000.0,17000000.0,8000000.0,0.0,0
2013-11-26 22:33:15.274922,816       ,2010-04-01 00:00:00,安泰商業銀行,239844,70413,743,809,1223000000.0,437000000.0,3000000.0,0.26,1814.5,24000000.0,9000000.0,7000000.0,0.0,90
2013-11-26 22:33:15.22221,822       ,2010-04-01 00:00:00,中國信託商業銀行,4993676,3465524,36974,21724,20490000000.0,20945000000.0,788000000.0,0.75,358.1,110000000.0,193000000.0,281000000.0,65000000.0,61212
2013-11-26 22:33:15.240105,N009      ,2010-04-01 00:00:00,合作金庫銀行,401688,176894,2649,10278,962000000.0,1351000000.0,16000000.0,1.11,248.23,0.0,10000000.0,14000000.0,1000000.0,20639
2013-11-26 22:33:15.244505,N030      ,2010-04-01 00:00:00,小計,30083555,18939634,308908,341299,192944000000,116223000000,2810000000.0,1.79,4177.5,1139000000.0,2064000000.0,1603000000.0,144000000.0,0
2013-11-26 22:33:15.193706,N032      ,2010-04-01 00:00:00,財團法人聯合信用卡處理中心,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75564
2013-11-26 22:33:15.263844,N034      ,2010-04-01 00:00:00,台灣永旺信用卡,96520,42784,742,997,196000000.0,156000000.0,5000000.0,0.14,559.8,1000000.0,7000000.0,3000000.0,0.0,17
2013-11-26 22:33:15.250558,N037      ,2010-04-01 00:00:00,台灣大來國際信用卡,40751,16868,24,315,85000000.0,116000000.0,4000000.0,1.33,1293.69,0.0,1000000.0,0.0,0.0,4699
2013-11-26 22:33:15.25261,N038      ,2010-04-01 00:00:00,台灣美國運通國際,122130,71284,1873,769,596000000.0,2274000000.0,0.0,0.12,3211.43,6000000.0,5000000.0,58000000.0,0.0,68898
2013-11-26 22:33:15.259801,N039      ,2010-04-01 00:00:00,香港商台灣環匯亞太信用卡,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8524
2013-11-26 22:33:15.289586,0         ,2010-05-01 00:00:00,總計,30115527,18909912,279692,246656,190645000000,120561000000,3023000000.0,0.69,365.3,1026000000.0,2114000000.0,1623000000.0,145000000.0,0
2013-11-26 22:33:15.343485,004       ,2010-05-01 00:00:00,臺灣銀行,266253,119195,329,834,367000000.0,748000000.0,2000000.0,0.35,257.56,2000000.0,4000000.0,12000000.0,0.0,618
2013-11-26 22:33:15.337266,005       ,2010-05-01 00:00:00,臺灣土地銀行,120086,56004,180,4719,366000000.0,307000000.0,2000000.0,1.04,620.5,1000000.0,4000000.0,3000000.0,0.0,2065
2013-11-26 22:33:15.306249,007       ,2010-05-01 00:00:00,第一商業銀行,484071,320373,12833,13254,1274000000.0,2197000000.0,12000000.0,0.08,729.55,6000000.0,17000000.0,32000000.0,0.0,0
2013-11-26 22:33:15.323989,008       ,2010-05-01 00:00:00,華南商業銀行,526401,251042,16855,2254,597000000.0,1036000000.0,0.0,0.81,101.79,0.0,9000000.0,19000000.0,0.0,3346
2013-11-26 22:33:15.310529,009       ,2010-05-01 00:00:00,彰化商業銀行,109945,69109,7220,486,138000000.0,500000000.0,1000000.0,0.16,936.79,1000000.0,1000000.0,5000000.0,0.0,257
2013-11-26 22:33:15.314725,011       ,2010-05-01 00:00:00,上海商業儲蓄銀行,389855,221860,3226,3168,1003000000.0,1270000000.0,9000000.0,0.87,480.79,0.0,14000000.0,21000000.0,2000000.0,0
2013-11-26 22:33:15.339199,012       ,2010-05-01 00:00:00,台北富邦銀行,1884470,1396633,18653,16436,10065000000.0,8321000000.0,127000000.0,0.26,1798.05,60000000.0,120000000.0,88000000.0,6000000.0,389
2013-11-26 22:33:15.374284,013       ,2010-05-01 00:00:00,國泰世華商業銀行,2951226,1934320,27221,17715,16386000000.0,15475000000.0,161000000.0,0.28,819.76,54000000.0,190000000.0,177000000.0,5000000.0,7844
2013-11-26 22:33:15.368378,016       ,2010-05-01 00:00:00,高雄銀行,6079,3124,22,30,11000000.0,116000000.0,1000000.0,0.0,106.68,0.0,0.0,0.0,0.0,1210
2013-11-26 22:33:15.350249,017       ,2010-05-01 00:00:00,兆豐國際商業銀行,528348,324415,7636,3601,2012000000.0,2019000000.0,18000000.0,0.79,217.8,14000000.0,27000000.0,26000000.0,1000000.0,364
2013-11-26 22:33:15.317469,021       ,2010-05-01 00:00:00,花旗,2366379,1891578,26215,26849,39153000000.0,14723000000.0,651000000.0,0.96,336.54,156000000.0,435000000.0,191000000.0,10000000.0,19422
2013-11-26 22:33:15.295145,050       ,2010-05-01 00:00:00,臺灣中小企業銀行,258386,102813,1625,859,1062000000.0,664000000.0,10000000.0,0.56,100.0,6000000.0,12000000.0,8000000.0,0.0,5
2013-11-26 22:33:15.363918,052       ,2010-05-01 00:00:00,渣打國際商業銀行,273613,202796,1239,4729,5087000000.0,1214000000.0,16000000.0,0.42,365.82,25000000.0,42000000.0,18000000.0,1000000.0,0
2013-11-26 22:33:15.357429,053       ,2010-05-01 00:00:00,台中商業銀行,80952,30949,661,203,154000000.0,178000000.0,0.0,1.02,868.32,0.0,3000000.0,3000000.0,0.0,0
2013-11-26 22:33:15.292946,078       ,2010-05-01 00:00:00,新加坡商星展銀行,6923,3748,0,90,26000000.0,15000000.0,0.0,0.52,195.54,1000000.0,0.0,0.0,0.0,0
2013-11-26 22:33:15.372105,096       ,2010-05-01 00:00:00,澳商澳盛銀行,766850,448493,2843,3958,11065000000.0,3448000000.0,27000000.0,0.82,496.16,63000000.0,115000000.0,44000000.0,1000000.0,0
2013-11-26 22:33:15.328114,102       ,2010-05-01 00:00:00,華泰商業銀行,11553,7728,29,22,33000000.0,72000000.0,0.0,0.75,496.84,0.0,0.0,1000000.0,0.0,0
2013-11-26 22:33:15.332251,103       ,2010-05-01 00:00:00,臺灣新光商業銀行,790475,403587,5653,11106,3884000000.0,3108000000.0,63000000.0,0.74,594.68,24000000.0,47000000.0,55000000.0,1000000.0,2607
2013-11-26 22:33:15.304151,108       ,2010-05-01 00:00:00,陽信商業銀行,58623,27794,808,770,622000000.0,142000000.0,1000000.0,1.13,126.22,4000000.0,6000000.0,2000000.0,0.0,0
2013-11-26 22:33:15.348143,147       ,2010-05-01 00:00:00,三信商業銀行,19413,13136,290,720,82000000.0,78000000.0,0.0,0.99,143.22,1000000.0,1000000.0,1000000.0,0.0,0
2013-11-26 22:33:15.301868,325       ,2010-05-01 00:00:00,匯豐,606655,410271,3034,5982,7778000000.0,2337000000.0,80000000.0,0.73,1183.29,42000000.0,107000000.0,32000000.0,1000000.0,6
2013-11-26 22:33:15.359698,803       ,2010-05-01 00:00:00,聯邦商業銀行,1793987,1023095,6852,25321,8602000000.0,4158000000.0,191000000.0,1.06,144.47,62000000.0,92000000.0,61000000.0,18000000.0,2524
2013-11-26 22:33:15.33003,805       ,2010-05-01 00:00:00,遠東國際商業銀行,1197406,730955,6516,6565,11695000000.0,4035000000.0,162000000.0,0.61,236.87,85000000.0,99000000.0,40000000.0,1000000.0,0
2013-11-26 22:33:15.319504,806       ,2010-05-01 00:00:00,元大商業銀行,300559,131496,2310,2185,1084000000.0,745000000.0,5000000.0,1.28,429.23,7000000.0,13000000.0,12000000.0,0.0,0
2013-11-26 22:33:15.334928,807       ,2010-05-01 00:00:00,永豐商業銀行,1349810,870821,14797,7685,7449000000.0,5043000000.0,212000000.0,0.83,555.86,31000000.0,105000000.0,55000000.0,12000000.0,0
2013-11-26 22:33:15.370034,808       ,2010-05-01 00:00:00,玉山商業銀行,2552207,1597645,27484,14621,18268000000.0,8958000000.0,216000000.0,0.81,220.25,157000000.0,189000000.0,128000000.0,3000000.0,1824
2013-11-26 22:33:15.31263,809       ,2010-05-01 00:00:00,萬泰商業銀行,590701,249420,3960,3269,1969000000.0,902000000.0,12000000.0,1.37,107.73,11000000.0,27000000.0,13000000.0,1000000.0,0
2013-11-26 22:33:15.308281,812       ,2010-05-01 00:00:00,台新國際商業銀行,2946559,1791487,20967,24796,13603000000.0,10657000000.0,82000000.0,0.64,616.38,62000000.0,145000000.0,172000000.0,17000000.0,27107
2013-11-26 22:33:15.299375,814       ,2010-05-01 00:00:00,大眾商業銀行,559445,252146,15072,6757,2125000000.0,1086000000.0,97000000.0,0.0,352.16,17000000.0,26000000.0,19000000.0,1000000.0,243
2013-11-26 22:33:15.321641,815       ,2010-05-01 00:00:00,日盛國際商業銀行,414438,177966,278,1929,1235000000.0,592000000.0,21000000.0,0.89,105.12,13000000.0,16000000.0,8000000.0,0.0,0
2013-11-26 22:33:15.376356,816       ,2010-05-01 00:00:00,安泰商業銀行,239120,70326,702,994,1207000000.0,437000000.0,2000000.0,0.45,112.36,0.0,9000000.0,7000000.0,0.0,102
2013-11-26 22:33:15.32598,822       ,2010-05-01 00:00:00,中國信託商業銀行,5012321,3468784,38465,19977,20426000000.0,21727000000.0,816000000.0,0.71,262.14,107000000.0,211000000.0,284000000.0,63000000.0,61671
2013-11-26 22:33:15.341372,N009      ,2010-05-01 00:00:00,合作金庫銀行,393920,175879,3455,11687,958000000.0,1400000000.0,17000000.0,0.81,282.57,9000000.0,13000000.0,16000000.0,1000000.0,21063
2013-11-26 22:33:15.345939,N030      ,2010-05-01 00:00:00,小計,30115527,18909912,279692,246656,190644000000,120561000000,3023000000.0,1.69,3173.83,1026000000.0,2114000000.0,1623000000.0,145000000.0,0
2013-11-26 22:33:15.2973,N032      ,2010-05-01 00:00:00,財團法人聯合信用卡處理中心,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75731
2013-11-26 22:33:15.365995,N034      ,2010-05-01 00:00:00,台灣永旺信用卡,95641,42576,621,1622,199000000.0,151000000.0,5000000.0,0.2,478.06,1000000.0,7000000.0,2000000.0,0.0,22
2013-11-26 22:33:15.352519,N037      ,2010-05-01 00:00:00,台灣大來國際信用卡,40430,16745,19,385,76000000.0,116000000.0,4000000.0,1.33,1280.33,1000000.0,1000000.0,0.0,0.0,4709
2013-11-26 22:33:15.354666,N038      ,2010-05-01 00:00:00,台灣美國運通國際,122427,71603,1622,1078,582000000.0,2584000000.0,0.0,0.12,2745.74,5000000.0,6000000.0,66000000.0,0.0,68817
2013-11-26 22:33:15.361786,N039      ,2010-05-01 00:00:00,香港商台灣環匯亞太信用卡,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8539
2013-11-26 22:33:15.390685,0         ,2010-06-01 00:00:00,總計,30115576,18946348,304511,282086,189615000000,140789000000,2930000000.0,0.65,462.62,881000000.0,2096000000.0,1681000000.0,147000000.0,0
2013-11-26 22:33:15.446152,004       ,2010-06-01 00:00:00,臺灣銀行,266512,119222,474,719,367000000.0,866000000.0,2000000.0,0.38,264.67,2000000.0,3000000.0,13000000.0,0.0,624
2013-11-26 22:33:15.43948,005       ,2010-06-01 00:00:00,臺灣土地銀行,119259,55526,220,1176,367000000.0,359000000.0,2000000.0,1.06,582.21,1000000.0,4000000.0,4000000.0,0.0,2068
2013-11-26 22:33:15.408593,007       ,2010-06-01 00:00:00,第一商業銀行,481861,327526,8514,12490,1287000000.0,2473000000.0,8000000.0,0.06,798.47,5000000.0,19000000.0,32000000.0,0.0,0
2013-11-26 22:33:15.426294,008       ,2010-06-01 00:00:00,華南商業銀行,533144,266572,15131,6366,606000000.0,1475000000.0,0.0,0.43,102.39,8000000.0,8000000.0,11000000.0,0.0,3294
2013-11-26 22:33:15.412818,009       ,2010-06-01 00:00:00,彰化商業銀行,114799,77398,5990,524,135000000.0,753000000.0,2000000.0,0.18,700.92,1000000.0,1000000.0,7000000.0,0.0,258
2013-11-26 22:33:15.417318,011       ,2010-06-01 00:00:00,上海商業儲蓄銀行,390630,222323,3419,2505,1006000000.0,1605000000.0,9000000.0,0.56,740.49,9000000.0,14000000.0,22000000.0,2000000.0,0
2013-11-26 22:33:15.441472,012       ,2010-06-01 00:00:00,台北富邦銀行,1900544,1396597,31732,15658,10012000000.0,9482000000.0,109000000.0,0.21,1995.48,51000000.0,114000000.0,103000000.0,6000000.0,394
2013-11-26 22:33:15.476677,013       ,2010-06-01 00:00:00,國泰世華商業銀行,2960872,1939727,28058,18412,16599000000.0,15419000000.0,158000000.0,0.25,848.06,49000000.0,199000000.0,178000000.0,6000000.0,8376
2013-11-26 22:33:15.470561,016       ,2010-06-01 00:00:00,高雄銀行,6062,3106,17,36,9000000.0,126000000.0,0.0,0.28,187.02,0.0,0.0,3000000.0,0.0,1269
2013-11-26 22:33:15.45215,017       ,2010-06-01 00:00:00,兆豐國際商業銀行,533875,325641,10519,4992,2003000000.0,2216000000.0,19000000.0,0.69,222.03,11000000.0,27000000.0,28000000.0,1000000.0,368
2013-11-26 22:33:15.419354,021       ,2010-06-01 00:00:00,花旗,2357572,1897453,24560,39415,38470000000.0,16475000000.0,573000000.0,1.13,277.54,152000000.0,425000000.0,194000000.0,10000000.0,19907
2013-11-26 22:33:15.397827,050       ,2010-06-01 00:00:00,臺灣中小企業銀行,259202,102731,1666,850,1048000000.0,861000000.0,10000000.0,0.46,100.0,5000000.0,13000000.0,9000000.0,0.0,5
2013-11-26 22:33:15.465964,052       ,2010-06-01 00:00:00,渣打國際商業銀行,270702,200881,1072,3274,5015000000.0,1344000000.0,21000000.0,0.36,379.55,23000000.0,41000000.0,16000000.0,1000000.0,0
2013-11-26 22:33:15.459583,053       ,2010-06-01 00:00:00,台中商業銀行,81146,31078,619,425,152000000.0,194000000.0,0.0,0.14,2418.83,4000000.0,3000000.0,3000000.0,0.0,0
2013-11-26 22:33:15.39466,078       ,2010-06-01 00:00:00,新加坡商星展銀行,6831,3667,0,92,26000000.0,15000000.0,0.0,0.14,181.44,0.0,0.0,0.0,0.0,0
2013-11-26 22:33:15.474685,096       ,2010-06-01 00:00:00,澳商澳盛銀行,764143,437403,2194,5245,10813000000.0,3873000000.0,34000000.0,0.7,6254.28,58000000.0,111000000.0,43000000.0,1000000.0,0
2013-11-26 22:33:15.430657,102       ,2010-06-01 00:00:00,華泰商業銀行,11562,7763,34,25,33000000.0,82000000.0,0.0,0.5,563.29,0.0,0.0,1000000.0,0.0,0
2013-11-26 22:33:15.435016,103       ,2010-06-01 00:00:00,臺灣新光商業銀行,781434,398577,5681,10586,3864000000.0,4117000000.0,71000000.0,0.62,639.01,18000000.0,48000000.0,60000000.0,1000000.0,2693
2013-11-26 22:33:15.406591,108       ,2010-06-01 00:00:00,陽信商業銀行,59560,27896,1536,528,614000000.0,161000000.0,1000000.0,1.06,135.28,4000000.0,6000000.0,2000000.0,0.0,0
2013-11-26 22:33:15.450005,147       ,2010-06-01 00:00:00,三信商業銀行,19583,12727,226,45,81000000.0,78000000.0,0.0,0.89,177.8,1000000.0,1000000.0,1000000.0,0.0,0
2013-11-26 22:33:15.404297,325       ,2010-06-01 00:00:00,匯豐,603097,406505,2965,6523,7731000000.0,3521000000.0,106000000.0,0.59,1328.39,36000000.0,104000000.0,32000000.0,1000000.0,6
2013-11-26 22:33:15.461677,803       ,2010-06-01 00:00:00,聯邦商業銀行,1764740,1014313,5534,34781,8514000000.0,4193000000.0,214000000.0,0.97,146.41,39000000.0,94000000.0,56000000.0,22000000.0,2533
2013-11-26 22:33:15.432721,805       ,2010-06-01 00:00:00,遠東國際商業銀行,1196311,726761,5523,6679,11739000000.0,4321000000.0,154000000.0,0.54,234.31,58000000.0,101000000.0,43000000.0,1000000.0,0
2013-11-26 22:33:15.421801,806       ,2010-06-01 00:00:00,元大商業銀行,300680,130870,2306,2185,1068000000.0,923000000.0,4000000.0,1.17,448.58,5000000.0,13000000.0,12000000.0,0.0,0
2013-11-26 22:33:15.437348,807       ,2010-06-01 00:00:00,永豐商業銀行,1364153,868116,21834,7491,7403000000.0,6062000000.0,195000000.0,0.74,601.83,29000000.0,107000000.0,59000000.0,12000000.0,0
