etl_dt,bank_code,data_dt,bank_nm,my_tot,fy_tot,my_country,fy_country,my_os,fy_os
2014-05-22,822       ,2012-12-01,中國信託商業銀行,181294000000,166040000000,88685000000.0,44026000000.0,92609000000.0,122014000000
2014-05-22,N043      ,2012-12-01,外國銀行在臺分行,172313000000,110859000000,101730000000,53835000000.0,70583000000.0,57024000000.0
2014-05-22,0         ,2013-01-01,總計,2686771000000,2321072000000,1778758000000,1277448000000,908013000000,1043624000000
2014-05-22,004       ,2013-01-01,臺灣銀行,120853000000,241039000000,100243000000,177144000000,20610000000.0,63895000000.0
2014-05-22,005       ,2013-01-01,臺灣土地銀行,40899000000.0,46856000000.0,37029000000.0,23797000000.0,3870000000.0,23059000000.0
2014-05-22,006       ,2013-01-01,合作金庫商業銀行,91294000000.0,111937000000,72834000000.0,81602000000.0,18460000000.0,30335000000.0
2014-05-22,007       ,2013-01-01,第一商業銀行,162625000000,145573000000,110814000000,73594000000.0,51811000000.0,71979000000.0
2014-05-22,008       ,2013-01-01,華南商業銀行,152304000000,124946000000,102405000000,78478000000.0,49899000000.0,46468000000.0
2014-05-22,009       ,2013-01-01,彰化商業銀行,105696000000,85587000000.0,74964000000.0,48182000000.0,30732000000.0,37405000000.0
2014-05-22,011       ,2013-01-01,上海商業儲蓄銀行,94148000000.0,99327000000.0,35644000000.0,37487000000.0,58504000000.0,61840000000.0
2014-05-22,012       ,2013-01-01,台北富邦銀行,103433000000,117952000000,86583000000.0,78065000000.0,16850000000.0,39887000000.0
2014-05-22,013       ,2013-01-01,國泰世華商業銀行,115991000000,99156000000.0,95772000000.0,62871000000.0,20219000000.0,36285000000.0
2014-05-22,015       ,2013-01-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2013-01-01,高雄銀行,3994000000.0,5328000000.0,3419000000.0,3753000000.0,575000000.0,1575000000.0
2014-05-22,017       ,2013-01-01,兆豐國際商業銀行,344928000000,290245000000,170533000000,99435000000.0,174395000000,190810000000
2014-05-22,021       ,2013-01-01,花旗,315281000000,29089000000.0,218573000000,20050000000.0,96708000000.0,9039000000.0
2014-05-22,040       ,2013-01-01,中華開發工業銀行,4004000000.0,38090000000.0,2285000000.0,23804000000.0,1719000000.0,14286000000.0
2014-05-22,048       ,2013-01-01,臺灣工業銀行,6235000000.0,13192000000.0,3886000000.0,5209000000.0,2349000000.0,7983000000.0
2014-05-22,050       ,2013-01-01,臺灣中小企業銀行,66726000000.0,44622000000.0,48333000000.0,30420000000.0,18393000000.0,14202000000.0
2014-05-22,052       ,2013-01-01,渣打國際商業銀行,76891000000.0,50929000000.0,64587000000.0,39973000000.0,12304000000.0,10956000000.0
2014-05-22,053       ,2013-01-01,台中商業銀行,9597000000.0,10864000000.0,8105000000.0,7494000000.0,1492000000.0,3370000000.0
2014-05-22,054       ,2013-01-01,京城商業銀行,2079000000.0,3263000000.0,1825000000.0,2018000000.0,254000000.0,1245000000.0
2014-05-22,101       ,2013-01-01,大台北商業銀行,263000000.0,179000000.0,263000000.0,179000000.0,0.0,0.0
2014-05-22,102       ,2013-01-01,華泰商業銀行,1713000000.0,2561000000.0,1509000000.0,1843000000.0,204000000.0,718000000.0
2014-05-22,103       ,2013-01-01,臺灣新光商業銀行,33793000000.0,37789000000.0,24476000000.0,24253000000.0,9317000000.0,13536000000.0
2014-05-22,108       ,2013-01-01,陽信商業銀行,3761000000.0,4455000000.0,3238000000.0,4030000000.0,523000000.0,425000000.0
2014-05-22,118       ,2013-01-01,板信商業銀行,3458000000.0,4872000000.0,2931000000.0,4255000000.0,527000000.0,617000000.0
2014-05-22,147       ,2013-01-01,三信商業銀行,668000000.0,717000000.0,623000000.0,700000000.0,45000000.0,17000000.0
2014-05-22,325       ,2013-01-01,匯豐,87146000000.0,28344000000.0,58634000000.0,17190000000.0,28512000000.0,11154000000.0
2014-05-22,803       ,2013-01-01,聯邦商業銀行,9303000000.0,24145000000.0,7652000000.0,19283000000.0,1651000000.0,4862000000.0
2014-05-22,805       ,2013-01-01,遠東國際商業銀行,12560000000.0,37460000000.0,9426000000.0,16635000000.0,3134000000.0,20825000000.0
2014-05-22,806       ,2013-01-01,元大商業銀行,19787000000.0,38501000000.0,16499000000.0,26662000000.0,3288000000.0,11839000000.0
2014-05-22,807       ,2013-01-01,永豐商業銀行,119900000000,70799000000.0,63344000000.0,23981000000.0,56556000000.0,46818000000.0
2014-05-22,808       ,2013-01-01,玉山商業銀行,75189000000.0,81881000000.0,47270000000.0,50462000000.0,27919000000.0,31419000000.0
2014-05-22,809       ,2013-01-01,萬泰商業銀行,3928000000.0,5074000000.0,3708000000.0,4500000000.0,220000000.0,574000000.0
2014-05-22,810       ,2013-01-01,星展,15246000000.0,18137000000.0,12098000000.0,7911000000.0,3148000000.0,10226000000.0
2014-05-22,812       ,2013-01-01,台新國際商業銀行,88495000000.0,76573000000.0,61824000000.0,42276000000.0,26671000000.0,34297000000.0
2014-05-22,814       ,2013-01-01,大眾商業銀行,27734000000.0,34867000000.0,21477000000.0,22951000000.0,6257000000.0,11916000000.0
2014-05-22,815       ,2013-01-01,日盛國際商業銀行,8221000000.0,12039000000.0,7192000000.0,8701000000.0,1029000000.0,3338000000.0
2014-05-22,816       ,2013-01-01,安泰商業銀行,10094000000.0,20748000000.0,8759000000.0,17748000000.0,1335000000.0,3000000000.0
2014-05-22,822       ,2013-01-01,中國信託商業銀行,187409000000,164775000000,91426000000.0,44640000000.0,95983000000.0,120135000000
2014-05-22,N029      ,2013-01-01,大陸地區銀行在臺分行,1141000000.0,144000000.0,1141000000.0,144000000.0,0.0,0.0
2014-05-22,N043      ,2013-01-01,外國銀行在臺分行,159985000000,99019000000.0,97437000000.0,45728000000.0,62548000000.0,53291000000.0
2014-05-22,0         ,2013-02-01,總計,2709283000000,2391351000000,1773016000000,1310788000000,936267000000,1080563000000
2014-05-22,004       ,2013-02-01,臺灣銀行,129985000000,258278000000,99297000000.0,192337000000,30688000000.0,65941000000.0
2014-05-22,005       ,2013-02-01,臺灣土地銀行,39391000000.0,48734000000.0,34889000000.0,23898000000.0,4502000000.0,24836000000.0
2014-05-22,006       ,2013-02-01,合作金庫商業銀行,92236000000.0,125902000000,74324000000.0,94096000000.0,17912000000.0,31806000000.0
2014-05-22,007       ,2013-02-01,第一商業銀行,166708000000,153718000000,113773000000,78960000000.0,52935000000.0,74758000000.0
2014-05-22,008       ,2013-02-01,華南商業銀行,155193000000,128960000000,104094000000,81955000000.0,51099000000.0,47005000000.0
2014-05-22,009       ,2013-02-01,彰化商業銀行,104415000000,88263000000.0,75028000000.0,50324000000.0,29387000000.0,37939000000.0
2014-05-22,011       ,2013-02-01,上海商業儲蓄銀行,93215000000.0,94361000000.0,35414000000.0,31794000000.0,57801000000.0,62567000000.0
2014-05-22,012       ,2013-02-01,台北富邦銀行,104138000000,113626000000,87501000000.0,73632000000.0,16637000000.0,39994000000.0
2014-05-22,013       ,2013-02-01,國泰世華商業銀行,114337000000,96425000000.0,94068000000.0,60599000000.0,20269000000.0,35826000000.0
2014-05-22,015       ,2013-02-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2013-02-01,高雄銀行,3726000000.0,5472000000.0,3093000000.0,3745000000.0,633000000.0,1727000000.0
2014-05-22,017       ,2013-02-01,兆豐國際商業銀行,348099000000,306680000000,167041000000,107220000000,181058000000,199460000000
2014-05-22,021       ,2013-02-01,花旗,318092000000,28819000000.0,224164000000,19916000000.0,93928000000.0,8903000000.0
2014-05-22,040       ,2013-02-01,中華開發工業銀行,6015000000.0,34994000000.0,3913000000.0,21064000000.0,2102000000.0,13930000000.0
2014-05-22,048       ,2013-02-01,臺灣工業銀行,6907000000.0,13375000000.0,4539000000.0,4391000000.0,2368000000.0,8984000000.0
2014-05-22,050       ,2013-02-01,臺灣中小企業銀行,68232000000.0,47051000000.0,49726000000.0,32743000000.0,18506000000.0,14308000000.0
2014-05-22,052       ,2013-02-01,渣打國際商業銀行,70311000000.0,40896000000.0,58402000000.0,30835000000.0,11909000000.0,10061000000.0
2014-05-22,053       ,2013-02-01,台中商業銀行,9738000000.0,11380000000.0,8166000000.0,8021000000.0,1572000000.0,3359000000.0
2014-05-22,054       ,2013-02-01,京城商業銀行,2223000000.0,3232000000.0,1906000000.0,1999000000.0,317000000.0,1233000000.0
2014-05-22,101       ,2013-02-01,大台北商業銀行,288000000.0,152000000.0,288000000.0,152000000.0,0.0,0.0
2014-05-22,102       ,2013-02-01,華泰商業銀行,1800000000.0,2259000000.0,1573000000.0,1841000000.0,227000000.0,418000000.0
2014-05-22,103       ,2013-02-01,臺灣新光商業銀行,31557000000.0,37441000000.0,22389000000.0,23067000000.0,9168000000.0,14374000000.0
2014-05-22,108       ,2013-02-01,陽信商業銀行,3787000000.0,4852000000.0,3146000000.0,4515000000.0,641000000.0,337000000.0
2014-05-22,118       ,2013-02-01,板信商業銀行,3572000000.0,4996000000.0,3032000000.0,4387000000.0,540000000.0,609000000.0
2014-05-22,147       ,2013-02-01,三信商業銀行,677000000.0,726000000.0,639000000.0,709000000.0,38000000.0,17000000.0
2014-05-22,325       ,2013-02-01,匯豐,88128000000.0,28565000000.0,59991000000.0,17014000000.0,28137000000.0,11551000000.0
2014-05-22,803       ,2013-02-01,聯邦商業銀行,9467000000.0,24532000000.0,7836000000.0,19509000000.0,1631000000.0,5023000000.0
2014-05-22,805       ,2013-02-01,遠東國際商業銀行,15043000000.0,36487000000.0,9842000000.0,17289000000.0,5201000000.0,19198000000.0
2014-05-22,806       ,2013-02-01,元大商業銀行,21548000000.0,45989000000.0,18089000000.0,31749000000.0,3459000000.0,14240000000.0
2014-05-22,807       ,2013-02-01,永豐商業銀行,123329000000,80123000000.0,63502000000.0,29917000000.0,59827000000.0,50206000000.0
2014-05-22,808       ,2013-02-01,玉山商業銀行,78962000000.0,85411000000.0,49334000000.0,52231000000.0,29628000000.0,33180000000.0
2014-05-22,809       ,2013-02-01,萬泰商業銀行,3874000000.0,5899000000.0,3696000000.0,5248000000.0,178000000.0,651000000.0
2014-05-22,810       ,2013-02-01,星展,18337000000.0,16418000000.0,14502000000.0,7694000000.0,3835000000.0,8724000000.0
2014-05-22,812       ,2013-02-01,台新國際商業銀行,94330000000.0,74432000000.0,62159000000.0,40857000000.0,32171000000.0,33575000000.0
2014-05-22,814       ,2013-02-01,大眾商業銀行,29765000000.0,32220000000.0,23457000000.0,21037000000.0,6308000000.0,11183000000.0
2014-05-22,815       ,2013-02-01,日盛國際商業銀行,7660000000.0,13389000000.0,6640000000.0,9567000000.0,1020000000.0,3822000000.0
2014-05-22,816       ,2013-02-01,安泰商業銀行,9099000000.0,20105000000.0,7906000000.0,16263000000.0,1193000000.0,3842000000.0
2014-05-22,822       ,2013-02-01,中國信託商業銀行,183811000000,175893000000,89677000000.0,46097000000.0,94134000000.0,129796000000
2014-05-22,N029      ,2013-02-01,大陸地區銀行在臺分行,1222000000.0,145000000.0,1222000000.0,145000000.0,0.0,0.0
2014-05-22,N043      ,2013-02-01,外國銀行在臺分行,150066000000,101150000000,84759000000.0,43974000000.0,65307000000.0,57176000000.0
2014-05-22,0         ,2013-03-01,總計,2683320000000,2469243000000,1752713000000,1367452000000,930607000000,1101791000000
2014-05-22,004       ,2013-03-01,臺灣銀行,118270000000,255884000000,95704000000.0,187858000000,22566000000.0,68026000000.0
2014-05-22,005       ,2013-03-01,臺灣土地銀行,45752000000.0,49816000000.0,41663000000.0,25284000000.0,4089000000.0,24532000000.0
2014-05-22,006       ,2013-03-01,合作金庫商業銀行,92046000000.0,126076000000,73183000000.0,94574000000.0,18863000000.0,31502000000.0
2014-05-22,007       ,2013-03-01,第一商業銀行,168235000000,152419000000,114738000000,77871000000.0,53497000000.0,74548000000.0
2014-05-22,008       ,2013-03-01,華南商業銀行,153113000000,132719000000,104732000000,85426000000.0,48381000000.0,47293000000.0
2014-05-22,009       ,2013-03-01,彰化商業銀行,108308000000,88444000000.0,78276000000.0,51180000000.0,30032000000.0,37264000000.0
2014-05-22,011       ,2013-03-01,上海商業儲蓄銀行,92855000000.0,96514000000.0,35276000000.0,30879000000.0,57579000000.0,65635000000.0
2014-05-22,012       ,2013-03-01,台北富邦銀行,107302000000,118895000000,89083000000.0,77567000000.0,18219000000.0,41328000000.0
2014-05-22,013       ,2013-03-01,國泰世華商業銀行,100168000000,101311000000,80381000000.0,66506000000.0,19787000000.0,34805000000.0
2014-05-22,015       ,2013-03-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2013-03-01,高雄銀行,4089000000.0,5301000000.0,3521000000.0,3853000000.0,568000000.0,1448000000.0
2014-05-22,017       ,2013-03-01,兆豐國際商業銀行,346863000000,320180000000,165730000000,106665000000,181133000000,213515000000
2014-05-22,021       ,2013-03-01,花旗,300474000000,28572000000.0,200189000000,19753000000.0,100285000000,8819000000.0
2014-05-22,040       ,2013-03-01,中華開發工業銀行,7443000000.0,42383000000.0,4468000000.0,27510000000.0,2975000000.0,14873000000.0
2014-05-22,048       ,2013-03-01,臺灣工業銀行,12849000000.0,15517000000.0,4661000000.0,4407000000.0,8188000000.0,11110000000.0
2014-05-22,050       ,2013-03-01,臺灣中小企業銀行,68649000000.0,48451000000.0,50204000000.0,34415000000.0,18445000000.0,14036000000.0
2014-05-22,052       ,2013-03-01,渣打國際商業銀行,78575000000.0,39180000000.0,66583000000.0,31037000000.0,11992000000.0,8143000000.0
2014-05-22,053       ,2013-03-01,台中商業銀行,9537000000.0,12778000000.0,8141000000.0,9320000000.0,1396000000.0,3458000000.0
2014-05-22,054       ,2013-03-01,京城商業銀行,2222000000.0,3177000000.0,1834000000.0,2028000000.0,388000000.0,1149000000.0
2014-05-22,101       ,2013-03-01,大台北商業銀行,274000000.0,221000000.0,274000000.0,221000000.0,0.0,0.0
2014-05-22,102       ,2013-03-01,華泰商業銀行,1949000000.0,2024000000.0,1727000000.0,1679000000.0,222000000.0,345000000.0
2014-05-22,103       ,2013-03-01,臺灣新光商業銀行,31505000000.0,37376000000.0,22375000000.0,22767000000.0,9130000000.0,14609000000.0
2014-05-22,108       ,2013-03-01,陽信商業銀行,3781000000.0,4247000000.0,3266000000.0,3793000000.0,515000000.0,454000000.0
2014-05-22,118       ,2013-03-01,板信商業銀行,3379000000.0,4982000000.0,2803000000.0,4369000000.0,576000000.0,613000000.0
2014-05-22,147       ,2013-03-01,三信商業銀行,685000000.0,700000000.0,658000000.0,684000000.0,27000000.0,16000000.0
2014-05-22,325       ,2013-03-01,匯豐,86257000000.0,29356000000.0,57961000000.0,17115000000.0,28296000000.0,12241000000.0
2014-05-22,803       ,2013-03-01,聯邦商業銀行,9703000000.0,24958000000.0,7864000000.0,19698000000.0,1839000000.0,5260000000.0
2014-05-22,805       ,2013-03-01,遠東國際商業銀行,13934000000.0,37933000000.0,10645000000.0,16170000000.0,3289000000.0,21763000000.0
2014-05-22,806       ,2013-03-01,元大商業銀行,22492000000.0,45201000000.0,19521000000.0,30309000000.0,2971000000.0,14892000000.0
2014-05-22,807       ,2013-03-01,永豐商業銀行,113291000000,95615000000.0,57366000000.0,42199000000.0,55925000000.0,53416000000.0
2014-05-22,808       ,2013-03-01,玉山商業銀行,77081000000.0,86052000000.0,49471000000.0,52703000000.0,27610000000.0,33349000000.0
2014-05-22,809       ,2013-03-01,萬泰商業銀行,3672000000.0,7930000000.0,3459000000.0,7146000000.0,213000000.0,784000000.0
2014-05-22,810       ,2013-03-01,星展,16898000000.0,15249000000.0,12304000000.0,7541000000.0,4594000000.0,7708000000.0
2014-05-22,812       ,2013-03-01,台新國際商業銀行,87695000000.0,73018000000.0,62478000000.0,40622000000.0,25217000000.0,32396000000.0
2014-05-22,814       ,2013-03-01,大眾商業銀行,29566000000.0,32477000000.0,22152000000.0,22609000000.0,7414000000.0,9868000000.0
2014-05-22,815       ,2013-03-01,日盛國際商業銀行,7310000000.0,14501000000.0,6390000000.0,10250000000.0,920000000.0,4251000000.0
2014-05-22,816       ,2013-03-01,安泰商業銀行,9230000000.0,27040000000.0,7403000000.0,22843000000.0,1827000000.0,4197000000.0
2014-05-22,822       ,2013-03-01,中國信託商業銀行,182430000000,183926000000,90180000000.0,53234000000.0,92250000000.0,130692000000
2014-05-22,N029      ,2013-03-01,大陸地區銀行在臺分行,4026000000.0,2299000000.0,4026000000.0,2299000000.0,0.0,0.0
2014-05-22,N043      ,2013-03-01,外國銀行在臺分行,161413000000,106523000000,92024000000.0,53069000000.0,69389000000.0,53454000000.0
2014-05-22,0         ,2013-04-01,總計,2731715000000,2493680000000,1821727000000,1345030000000,909988000000,1148650000000
2014-05-22,004       ,2013-04-01,臺灣銀行,127935000000,305205000000,105772000000,193747000000,22163000000.0,111458000000
2014-05-22,005       ,2013-04-01,臺灣土地銀行,43712000000.0,53874000000.0,38861000000.0,29622000000.0,4851000000.0,24252000000.0
2014-05-22,006       ,2013-04-01,合作金庫商業銀行,98283000000.0,111289000000,79717000000.0,79867000000.0,18566000000.0,31422000000.0
2014-05-22,007       ,2013-04-01,第一商業銀行,169715000000,150381000000,117185000000,77725000000.0,52530000000.0,72656000000.0
2014-05-22,008       ,2013-04-01,華南商業銀行,159320000000,129694000000,112424000000,79339000000.0,46896000000.0,50355000000.0
2014-05-22,009       ,2013-04-01,彰化商業銀行,110757000000,85188000000.0,80197000000.0,51774000000.0,30560000000.0,33414000000.0
2014-05-22,011       ,2013-04-01,上海商業儲蓄銀行,94257000000.0,104722000000,37430000000.0,38225000000.0,56827000000.0,66497000000.0
2014-05-22,012       ,2013-04-01,台北富邦銀行,112992000000,118898000000,93994000000.0,81602000000.0,18998000000.0,37296000000.0
2014-05-22,013       ,2013-04-01,國泰世華商業銀行,103722000000,98517000000.0,83180000000.0,59273000000.0,20542000000.0,39244000000.0
2014-05-22,015       ,2013-04-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2013-04-01,高雄銀行,3669000000.0,5185000000.0,3083000000.0,3795000000.0,586000000.0,1390000000.0
2014-05-22,017       ,2013-04-01,兆豐國際商業銀行,364676000000,326520000000,184466000000,117248000000,180210000000,209272000000
2014-05-22,021       ,2013-04-01,花旗,269022000000,27924000000.0,183139000000,19154000000.0,85883000000.0,8770000000.0
2014-05-22,040       ,2013-04-01,中華開發工業銀行,6402000000.0,41544000000.0,4046000000.0,27146000000.0,2356000000.0,14398000000.0
2014-05-22,048       ,2013-04-01,臺灣工業銀行,8730000000.0,18070000000.0,5721000000.0,3741000000.0,3009000000.0,14329000000.0
2014-05-22,050       ,2013-04-01,臺灣中小企業銀行,68831000000.0,48392000000.0,50589000000.0,34307000000.0,18242000000.0,14085000000.0
2014-05-22,052       ,2013-04-01,渣打國際商業銀行,79348000000.0,38550000000.0,66444000000.0,30433000000.0,12904000000.0,8117000000.0
2014-05-22,053       ,2013-04-01,台中商業銀行,9653000000.0,12100000000.0,8145000000.0,8575000000.0,1508000000.0,3525000000.0
2014-05-22,054       ,2013-04-01,京城商業銀行,2285000000.0,3047000000.0,1863000000.0,1929000000.0,422000000.0,1118000000.0
2014-05-22,096       ,2013-04-01,澳盛,65617000000.0,57846000000.0,48294000000.0,24446000000.0,17323000000.0,33400000000.0
2014-05-22,101       ,2013-04-01,大台北商業銀行,289000000.0,231000000.0,289000000.0,231000000.0,0.0,0.0
2014-05-22,102       ,2013-04-01,華泰商業銀行,1916000000.0,1890000000.0,1752000000.0,1590000000.0,164000000.0,300000000.0
2014-05-22,103       ,2013-04-01,臺灣新光商業銀行,33197000000.0,36724000000.0,22971000000.0,22438000000.0,10226000000.0,14286000000.0
2014-05-22,108       ,2013-04-01,陽信商業銀行,3885000000.0,4747000000.0,3373000000.0,4298000000.0,512000000.0,449000000.0
2014-05-22,118       ,2013-04-01,板信商業銀行,3813000000.0,4519000000.0,3130000000.0,3894000000.0,683000000.0,625000000.0
2014-05-22,147       ,2013-04-01,三信商業銀行,656000000.0,711000000.0,621000000.0,694000000.0,35000000.0,17000000.0
2014-05-22,325       ,2013-04-01,匯豐,85968000000.0,27608000000.0,58846000000.0,16235000000.0,27122000000.0,11373000000.0
2014-05-22,803       ,2013-04-01,聯邦商業銀行,10167000000.0,24495000000.0,8211000000.0,19363000000.0,1956000000.0,5132000000.0
2014-05-22,805       ,2013-04-01,遠東國際商業銀行,14825000000.0,44412000000.0,11253000000.0,20470000000.0,3572000000.0,23942000000.0
2014-05-22,806       ,2013-04-01,元大商業銀行,22346000000.0,43994000000.0,18665000000.0,28931000000.0,3681000000.0,15063000000.0
2014-05-22,807       ,2013-04-01,永豐商業銀行,120964000000,93063000000.0,59551000000.0,41207000000.0,61413000000.0,51856000000.0
2014-05-22,808       ,2013-04-01,玉山商業銀行,78684000000.0,82437000000.0,50745000000.0,52513000000.0,27939000000.0,29924000000.0
2014-05-22,809       ,2013-04-01,萬泰商業銀行,3815000000.0,8974000000.0,3476000000.0,8222000000.0,339000000.0,752000000.0
2014-05-22,810       ,2013-04-01,星展,18714000000.0,15963000000.0,13545000000.0,8509000000.0,5169000000.0,7454000000.0
2014-05-22,812       ,2013-04-01,台新國際商業銀行,91519000000.0,63379000000.0,62906000000.0,31969000000.0,28613000000.0,31410000000.0
2014-05-22,814       ,2013-04-01,大眾商業銀行,26201000000.0,28910000000.0,19595000000.0,19538000000.0,6606000000.0,9372000000.0
2014-05-22,815       ,2013-04-01,日盛國際商業銀行,7680000000.0,13812000000.0,6670000000.0,9424000000.0,1010000000.0,4388000000.0
2014-05-22,816       ,2013-04-01,安泰商業銀行,10166000000.0,22489000000.0,9225000000.0,17882000000.0,941000000.0,4607000000.0
2014-05-22,822       ,2013-04-01,中國信託商業銀行,191838000000,186923000000,95761000000.0,49558000000.0,96077000000.0,137365000000
2014-05-22,N029      ,2013-04-01,大陸地區銀行在臺分行,621000000.0,4321000000.0,621000000.0,4321000000.0,0.0,0.0
2014-05-22,N043      ,2013-04-01,外國銀行在臺分行,105524000000,47131000000.0,65971000000.0,21794000000.0,39553000000.0,25337000000.0
2014-05-22,0         ,2013-05-01,總計,2746398000000,2554469000000,1797759000000,1387198000000,948639000000,1167271000000
2014-05-22,004       ,2013-05-01,臺灣銀行,126616000000,314942000000,101554000000,202995000000,25062000000.0,111947000000
2014-05-22,005       ,2013-05-01,臺灣土地銀行,42022000000.0,52383000000.0,37392000000.0,26103000000.0,4630000000.0,26280000000.0
2014-05-22,006       ,2013-05-01,合作金庫商業銀行,103688000000,105907000000,84184000000.0,74050000000.0,19504000000.0,31857000000.0
2014-05-22,007       ,2013-05-01,第一商業銀行,175467000000,153920000000,120304000000,78442000000.0,55163000000.0,75478000000.0
2014-05-22,008       ,2013-05-01,華南商業銀行,159362000000,136765000000,111235000000,85485000000.0,48127000000.0,51280000000.0
2014-05-22,009       ,2013-05-01,彰化商業銀行,108672000000,90516000000.0,78403000000.0,54412000000.0,30269000000.0,36104000000.0
2014-05-22,011       ,2013-05-01,上海商業儲蓄銀行,98203000000.0,100203000000,38871000000.0,34194000000.0,59332000000.0,66009000000.0
2014-05-22,012       ,2013-05-01,台北富邦銀行,114783000000,120345000000,96074000000.0,85282000000.0,18709000000.0,35063000000.0
2014-05-22,013       ,2013-05-01,國泰世華商業銀行,109618000000,105120000000,87364000000.0,62650000000.0,22254000000.0,42470000000.0
2014-05-22,015       ,2013-05-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2013-05-01,高雄銀行,4025000000.0,5352000000.0,3401000000.0,3841000000.0,624000000.0,1511000000.0
2014-05-22,017       ,2013-05-01,兆豐國際商業銀行,353173000000,328478000000,169597000000,121726000000,183576000000,206752000000
2014-05-22,021       ,2013-05-01,花旗,277561000000,30592000000.0,189152000000,19650000000.0,88409000000.0,10942000000.0
2014-05-22,040       ,2013-05-01,中華開發工業銀行,6159000000.0,45845000000.0,3347000000.0,31013000000.0,2812000000.0,14832000000.0
2014-05-22,048       ,2013-05-01,臺灣工業銀行,7498000000.0,16806000000.0,4229000000.0,4845000000.0,3269000000.0,11961000000.0
2014-05-22,050       ,2013-05-01,臺灣中小企業銀行,69365000000.0,48935000000.0,50222000000.0,34475000000.0,19143000000.0,14460000000.0
2014-05-22,052       ,2013-05-01,渣打國際商業銀行,68581000000.0,38373000000.0,49226000000.0,30399000000.0,19355000000.0,7974000000.0
2014-05-22,053       ,2013-05-01,台中商業銀行,10188000000.0,12087000000.0,8600000000.0,8490000000.0,1588000000.0,3597000000.0
2014-05-22,054       ,2013-05-01,京城商業銀行,2125000000.0,3687000000.0,1879000000.0,2517000000.0,246000000.0,1170000000.0
2014-05-22,096       ,2013-05-01,澳盛,45004000000.0,64208000000.0,26663000000.0,30232000000.0,18341000000.0,33976000000.0
2014-05-22,101       ,2013-05-01,大台北商業銀行,306000000.0,261000000.0,306000000.0,261000000.0,0.0,0.0
2014-05-22,102       ,2013-05-01,華泰商業銀行,2163000000.0,2137000000.0,2024000000.0,1820000000.0,139000000.0,317000000.0
2014-05-22,103       ,2013-05-01,臺灣新光商業銀行,34922000000.0,38152000000.0,24878000000.0,22456000000.0,10044000000.0,15696000000.0
2014-05-22,108       ,2013-05-01,陽信商業銀行,3808000000.0,4982000000.0,3334000000.0,4498000000.0,474000000.0,484000000.0
2014-05-22,118       ,2013-05-01,板信商業銀行,3566000000.0,4343000000.0,2784000000.0,3850000000.0,782000000.0,493000000.0
2014-05-22,147       ,2013-05-01,三信商業銀行,648000000.0,710000000.0,631000000.0,694000000.0,17000000.0,16000000.0
2014-05-22,325       ,2013-05-01,匯豐,91751000000.0,31095000000.0,58109000000.0,19774000000.0,33642000000.0,11321000000.0
2014-05-22,803       ,2013-05-01,聯邦商業銀行,10345000000.0,24775000000.0,8388000000.0,19576000000.0,1957000000.0,5199000000.0
2014-05-22,805       ,2013-05-01,遠東國際商業銀行,17083000000.0,39619000000.0,13868000000.0,16538000000.0,3215000000.0,23081000000.0
2014-05-22,806       ,2013-05-01,元大商業銀行,21876000000.0,44770000000.0,18902000000.0,30864000000.0,2974000000.0,13906000000.0
2014-05-22,807       ,2013-05-01,永豐商業銀行,129445000000,97046000000.0,68406000000.0,40596000000.0,61039000000.0,56450000000.0
2014-05-22,808       ,2013-05-01,玉山商業銀行,79941000000.0,83640000000.0,51432000000.0,52694000000.0,28509000000.0,30946000000.0
2014-05-22,809       ,2013-05-01,萬泰商業銀行,3914000000.0,9495000000.0,3627000000.0,8679000000.0,287000000.0,816000000.0
2014-05-22,810       ,2013-05-01,星展,19922000000.0,16634000000.0,13512000000.0,9866000000.0,6410000000.0,6768000000.0
2014-05-22,812       ,2013-05-01,台新國際商業銀行,99438000000.0,63283000000.0,68435000000.0,31299000000.0,31003000000.0,31984000000.0
2014-05-22,814       ,2013-05-01,大眾商業銀行,28358000000.0,32642000000.0,21756000000.0,21985000000.0,6602000000.0,10657000000.0
2014-05-22,815       ,2013-05-01,日盛國際商業銀行,8255000000.0,14781000000.0,7212000000.0,9504000000.0,1043000000.0,5277000000.0
2014-05-22,816       ,2013-05-01,安泰商業銀行,8389000000.0,22881000000.0,7370000000.0,18109000000.0,1019000000.0,4772000000.0
2014-05-22,822       ,2013-05-01,中國信託商業銀行,195888000000,180582000000,99388000000.0,52205000000.0,96500000000.0,128377000000
2014-05-22,N029      ,2013-05-01,大陸地區銀行在臺分行,640000000.0,7597000000.0,640000000.0,7597000000.0,0.0,0.0
2014-05-22,N043      ,2013-05-01,外國銀行在臺分行,103630000000,60579000000.0,61059000000.0,23534000000.0,42571000000.0,37045000000.0
2014-05-22,0         ,2013-06-01,總計,2749579000000,2621857000000,1831754000000,1436662000000,917825000000,1185195000000
