年月,銀行,銀行類別,項目,數值,欄位名稱
9803,國泰世華商業銀行,本國銀行,市佔率,2.68,MARKET_RATE
9803,中國輸出入銀行,本國銀行,對中小企業,4369000000,LN_SME
9803,中國輸出入銀行,本國銀行,佔放款%,12.45,LN_SME_RATE
9803,中國輸出入銀行,本國銀行,市佔率,0.14,MARKET_RATE
9803,高雄銀行,本國銀行,對中小企業,23844000000,LN_SME
9803,高雄銀行,本國銀行,佔放款%,18.79,LN_SME_RATE
9803,高雄銀行,本國銀行,市佔率,0.78,MARKET_RATE
9803,兆豐國際商業銀行,本國銀行,對中小企業,195815000000,LN_SME
9803,兆豐國際商業銀行,本國銀行,佔放款%,21.1,LN_SME_RATE
9803,兆豐國際商業銀行,本國銀行,市佔率,6.42,MARKET_RATE
9803,中華開發工業銀行,本國銀行,對中小企業,2453000000,LN_SME
9803,中華開發工業銀行,本國銀行,佔放款%,3.5,LN_SME_RATE
9803,中華開發工業銀行,本國銀行,市佔率,0.08,MARKET_RATE
9803,臺灣工業銀行,本國銀行,對中小企業,2940000000,LN_SME
9803,臺灣工業銀行,本國銀行,佔放款%,5.17,LN_SME_RATE
9803,臺灣工業銀行,本國銀行,市佔率,0.1,MARKET_RATE
9803,大台北商業銀行,本國銀行,對中小企業,1986000000,LN_SME
9803,大台北商業銀行,本國銀行,佔放款%,7.23,LN_SME_RATE
9803,大台北商業銀行,本國銀行,市佔率,0.07,MARKET_RATE
9803,華泰商業銀行,本國銀行,對中小企業,17494000000,LN_SME
9803,華泰商業銀行,本國銀行,佔放款%,21.56,LN_SME_RATE
9803,華泰商業銀行,本國銀行,市佔率,0.57,MARKET_RATE
9803,臺灣新光商業銀行,本國銀行,對中小企業,33586000000,LN_SME
9803,臺灣新光商業銀行,本國銀行,佔放款%,12.47,LN_SME_RATE
9803,臺灣新光商業銀行,本國銀行,市佔率,1.1,MARKET_RATE
9803,陽信商業銀行,本國銀行,對中小企業,21832000000,LN_SME
9803,陽信商業銀行,本國銀行,佔放款%,13.7,LN_SME_RATE
9803,陽信商業銀行,本國銀行,市佔率,0.72,MARKET_RATE
9803,板信商業銀行,本國銀行,對中小企業,16064000000,LN_SME
9803,板信商業銀行,本國銀行,佔放款%,13.72,LN_SME_RATE
9803,板信商業銀行,本國銀行,市佔率,0.53,MARKET_RATE
9803,三信商業銀行,本國銀行,對中小企業,9053000000,LN_SME
9803,三信商業銀行,本國銀行,佔放款%,11.89,LN_SME_RATE
9803,三信商業銀行,本國銀行,市佔率,0.3,MARKET_RATE
9803,聯邦商業銀行,本國銀行,對中小企業,22925000000,LN_SME
9803,聯邦商業銀行,本國銀行,佔放款%,13.39,LN_SME_RATE
9803,聯邦商業銀行,本國銀行,市佔率,0.75,MARKET_RATE
9803,中華商業銀行,本國銀行,對中小企業,0,LN_SME
9803,中華商業銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9803,中華商業銀行,本國銀行,市佔率,0.0,MARKET_RATE
9803,遠東國際商業銀行,本國銀行,對中小企業,8821000000,LN_SME
9803,遠東國際商業銀行,本國銀行,佔放款%,4.55,LN_SME_RATE
9803,遠東國際商業銀行,本國銀行,市佔率,0.29,MARKET_RATE
9803,元大商業銀行,本國銀行,對中小企業,39063000000,LN_SME
9803,元大商業銀行,本國銀行,佔放款%,17.52,LN_SME_RATE
9803,元大商業銀行,本國銀行,市佔率,1.28,MARKET_RATE
9803,永豐商業銀行,本國銀行,對中小企業,67283000000,LN_SME
9803,永豐商業銀行,本國銀行,佔放款%,12.66,LN_SME_RATE
9803,永豐商業銀行,本國銀行,市佔率,2.21,MARKET_RATE
9803,玉山商業銀行,本國銀行,對中小企業,116192000000,LN_SME
9803,玉山商業銀行,本國銀行,佔放款%,23.39,LN_SME_RATE
9803,玉山商業銀行,本國銀行,市佔率,3.81,MARKET_RATE
9803,萬泰商業銀行,本國銀行,對中小企業,21207000000,LN_SME
9803,萬泰商業銀行,本國銀行,佔放款%,23.51,LN_SME_RATE
9803,萬泰商業銀行,本國銀行,市佔率,0.7,MARKET_RATE
9803,寶華商業銀行,本國銀行,對中小企業,0,LN_SME
9803,寶華商業銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9803,寶華商業銀行,本國銀行,市佔率,0.0,MARKET_RATE
9803,台新國際商業銀行,本國銀行,對中小企業,11874000000,LN_SME
9803,台新國際商業銀行,本國銀行,佔放款%,2.54,LN_SME_RATE
9803,台新國際商業銀行,本國銀行,市佔率,0.39,MARKET_RATE
9803,大眾商業銀行,本國銀行,對中小企業,5632000000,LN_SME
9803,大眾商業銀行,本國銀行,佔放款%,2.92,LN_SME_RATE
9803,大眾商業銀行,本國銀行,市佔率,0.18,MARKET_RATE
9803,日盛國際商業銀行,本國銀行,對中小企業,8582000000,LN_SME
9803,日盛國際商業銀行,本國銀行,佔放款%,6.91,LN_SME_RATE
9803,日盛國際商業銀行,本國銀行,市佔率,0.28,MARKET_RATE
9803,安泰商業銀行,本國銀行,對中小企業,53312000000,LN_SME
9803,安泰商業銀行,本國銀行,佔放款%,29.93,LN_SME_RATE
9803,安泰商業銀行,本國銀行,市佔率,1.75,MARKET_RATE
9803,中國信託商業銀行,本國銀行,對中小企業,74856000000,LN_SME
9803,中國信託商業銀行,本國銀行,佔放款%,10.27,LN_SME_RATE
9803,中國信託商業銀行,本國銀行,市佔率,2.46,MARKET_RATE
9803,慶豐商業銀行,本國銀行,對中小企業,4493000000,LN_SME
9803,慶豐商業銀行,本國銀行,佔放款%,13.66,LN_SME_RATE
9803,慶豐商業銀行,本國銀行,市佔率,0.15,MARKET_RATE
9803,臺灣中小企業銀行,本國銀行,對中小企業,293066000000,LN_SME
9803,臺灣中小企業銀行,本國銀行,佔放款%,36.23,LN_SME_RATE
9803,臺灣中小企業銀行,本國銀行,市佔率,9.61,MARKET_RATE
9803,渣打國際商業銀行,本國銀行,對中小企業,15943000000,LN_SME
9803,渣打國際商業銀行,本國銀行,佔放款%,5.24,LN_SME_RATE
9803,渣打國際商業銀行,本國銀行,市佔率,0.52,MARKET_RATE
9803,台中商業銀行,本國銀行,對中小企業,69763000000,LN_SME
9803,台中商業銀行,本國銀行,佔放款%,34.47,LN_SME_RATE
9803,台中商業銀行,本國銀行,市佔率,2.29,MARKET_RATE
9803,京城商業銀行,本國銀行,對中小企業,22658000000,LN_SME
9803,京城商業銀行,本國銀行,佔放款%,22.75,LN_SME_RATE
9803,京城商業銀行,本國銀行,市佔率,0.74,MARKET_RATE
9803,外國銀行在台分行,本國銀行,對中小企業,45980000000,LN_SME
9803,外國銀行在台分行,本國銀行,佔放款%,7.94,LN_SME_RATE
9803,外國銀行在台分行,本國銀行,市佔率,1.51,MARKET_RATE
