年月,銀行,銀行類別,項目,數值,欄位名稱
10208,臺灣新光商業銀行,本國銀行,對中小企業,109136000000,LN_SME
10208,臺灣新光商業銀行,本國銀行,佔放款%,27.7,LN_SME_RATE
10208,臺灣新光商業銀行,本國銀行,市佔率,2.36,MARKET_RATE
10208,陽信商業銀行,本國銀行,對中小企業,59879000000,LN_SME
10208,陽信商業銀行,本國銀行,佔放款%,30.49,LN_SME_RATE
10208,陽信商業銀行,本國銀行,市佔率,1.29,MARKET_RATE
10208,板信商業銀行,本國銀行,對中小企業,22625000000,LN_SME
10208,板信商業銀行,本國銀行,佔放款%,24.26,LN_SME_RATE
10208,板信商業銀行,本國銀行,市佔率,0.49,MARKET_RATE
10208,三信商業銀行,本國銀行,對中小企業,18077000000,LN_SME
10208,三信商業銀行,本國銀行,佔放款%,18.99,LN_SME_RATE
10208,三信商業銀行,本國銀行,市佔率,0.39,MARKET_RATE
10208,聯邦商業銀行,本國銀行,對中小企業,33608000000,LN_SME
10208,聯邦商業銀行,本國銀行,佔放款%,14.65,LN_SME_RATE
10208,聯邦商業銀行,本國銀行,市佔率,0.73,MARKET_RATE
10208,遠東國際商業銀行,本國銀行,對中小企業,15443000000,LN_SME
10208,遠東國際商業銀行,本國銀行,佔放款%,5.27,LN_SME_RATE
10208,遠東國際商業銀行,本國銀行,市佔率,0.33,MARKET_RATE
10208,元大商業銀行,本國銀行,對中小企業,80963000000,LN_SME
10208,元大商業銀行,本國銀行,佔放款%,23.52,LN_SME_RATE
10208,元大商業銀行,本國銀行,市佔率,1.75,MARKET_RATE
10208,永豐商業銀行,本國銀行,對中小企業,114766000000,LN_SME
10208,永豐商業銀行,本國銀行,佔放款%,18.64,LN_SME_RATE
10208,永豐商業銀行,本國銀行,市佔率,2.48,MARKET_RATE
10208,玉山商業銀行,本國銀行,對中小企業,207936000000,LN_SME
10208,玉山商業銀行,本國銀行,佔放款%,28.83,LN_SME_RATE
10208,玉山商業銀行,本國銀行,市佔率,4.5,MARKET_RATE
10208,萬泰商業銀行,本國銀行,對中小企業,15103000000,LN_SME
10208,萬泰商業銀行,本國銀行,佔放款%,16.61,LN_SME_RATE
10208,萬泰商業銀行,本國銀行,市佔率,0.33,MARKET_RATE
10208,星展,本國銀行,對中小企業,18653000000,LN_SME
10208,星展,本國銀行,佔放款%,11.87,LN_SME_RATE
10208,星展,本國銀行,市佔率,0.4,MARKET_RATE
10208,台新國際商業銀行,本國銀行,對中小企業,69844000000,LN_SME
10208,台新國際商業銀行,本國銀行,佔放款%,11.75,LN_SME_RATE
10208,台新國際商業銀行,本國銀行,市佔率,1.51,MARKET_RATE
10208,大眾商業銀行,本國銀行,對中小企業,22447000000,LN_SME
10208,大眾商業銀行,本國銀行,佔放款%,9.98,LN_SME_RATE
10208,大眾商業銀行,本國銀行,市佔率,0.49,MARKET_RATE
10208,日盛國際商業銀行,本國銀行,對中小企業,16472000000,LN_SME
10208,日盛國際商業銀行,本國銀行,佔放款%,13.72,LN_SME_RATE
10208,日盛國際商業銀行,本國銀行,市佔率,0.36,MARKET_RATE
10208,安泰商業銀行,本國銀行,對中小企業,50867000000,LN_SME
10208,安泰商業銀行,本國銀行,佔放款%,26.77,LN_SME_RATE
10208,安泰商業銀行,本國銀行,市佔率,1.1,MARKET_RATE
10208,中國信託商業銀行,本國銀行,對中小企業,107201000000,LN_SME
10208,中國信託商業銀行,本國銀行,佔放款%,11.41,LN_SME_RATE
10208,中國信託商業銀行,本國銀行,市佔率,2.32,MARKET_RATE
10208,臺灣中小企業銀行,本國銀行,對中小企業,375941000000,LN_SME
10208,臺灣中小企業銀行,本國銀行,佔放款%,41.51,LN_SME_RATE
10208,臺灣中小企業銀行,本國銀行,市佔率,8.13,MARKET_RATE
10208,渣打國際商業銀行,本國銀行,對中小企業,19877000000,LN_SME
10208,渣打國際商業銀行,本國銀行,佔放款%,6.74,LN_SME_RATE
10208,渣打國際商業銀行,本國銀行,市佔率,0.43,MARKET_RATE
10208,台中商業銀行,本國銀行,對中小企業,143871000000,LN_SME
10208,台中商業銀行,本國銀行,佔放款%,42.07,LN_SME_RATE
10208,台中商業銀行,本國銀行,市佔率,3.11,MARKET_RATE
10208,京城商業銀行,本國銀行,對中小企業,25626000000,LN_SME
10208,京城商業銀行,本國銀行,佔放款%,25.54,LN_SME_RATE
10208,京城商業銀行,本國銀行,市佔率,0.55,MARKET_RATE
10208,小計,外國銀行在台分行,對中小企業,14466000000,LN_SME
10208,小計,外國銀行在台分行,佔放款%,2.89,LN_SME_RATE
10208,小計,外國銀行在台分行,市佔率,0.31,MARKET_RATE
10208,大陸地區銀行在臺分行,本國銀行,對中小企業,2000000,LN_SME
10208,大陸地區銀行在臺分行,本國銀行,佔放款%,0.08,LN_SME_RATE
10208,大陸地區銀行在臺分行,本國銀行,市佔率,0.0,MARKET_RATE
