年月,銀行,銀行類別,項目,數值,欄位名稱
9506,日盛國際商業銀行,本國銀行,對中小企業,24828000000,LN_SME
9506,日盛國際商業銀行,本國銀行,佔放款%,13.3,LN_SME_RATE
9506,日盛國際商業銀行,本國銀行,市佔率,0.79,MARKET_RATE
9506,安泰商業銀行,本國銀行,對中小企業,65370000000,LN_SME
9506,安泰商業銀行,本國銀行,佔放款%,30.76,LN_SME_RATE
9506,安泰商業銀行,本國銀行,市佔率,2.09,MARKET_RATE
9506,中國信託商業銀行,本國銀行,對中小企業,60330000000,LN_SME
9506,中國信託商業銀行,本國銀行,佔放款%,8.03,LN_SME_RATE
9506,中國信託商業銀行,本國銀行,市佔率,1.93,MARKET_RATE
9506,慶豐商業銀行,本國銀行,對中小企業,11136000000,LN_SME
9506,慶豐商業銀行,本國銀行,佔放款%,14.4,LN_SME_RATE
9506,慶豐商業銀行,本國銀行,市佔率,0.36,MARKET_RATE
9506,臺灣中小企業銀行,本國銀行,對中小企業,229117000000,LN_SME
9506,臺灣中小企業銀行,本國銀行,佔放款%,31.31,LN_SME_RATE
9506,臺灣中小企業銀行,本國銀行,市佔率,7.31,MARKET_RATE
9506,臺北國際商業銀行,本國銀行,對中小企業,53943000000,LN_SME
9506,臺北國際商業銀行,本國銀行,佔放款%,19.52,LN_SME_RATE
9506,臺北國際商業銀行,本國銀行,市佔率,1.72,MARKET_RATE
9506,新竹國際商業銀行,本國銀行,對中小企業,45381000000,LN_SME
9506,新竹國際商業銀行,本國銀行,佔放款%,15.25,LN_SME_RATE
9506,新竹國際商業銀行,本國銀行,市佔率,1.45,MARKET_RATE
9506,臺中商業銀行,本國銀行,對中小企業,46009000000,LN_SME
9506,臺中商業銀行,本國銀行,佔放款%,24.34,LN_SME_RATE
9506,臺中商業銀行,本國銀行,市佔率,1.47,MARKET_RATE
9506,京城商業銀行,本國銀行,對中小企業,79239000000,LN_SME
9506,京城商業銀行,本國銀行,佔放款%,60.82,LN_SME_RATE
9506,京城商業銀行,本國銀行,市佔率,2.53,MARKET_RATE
9506,花蓮區中小企業銀行,本國銀行,對中小企業,6646000000,LN_SME
9506,花蓮區中小企業銀行,本國銀行,佔放款%,60.72,LN_SME_RATE
9506,花蓮區中小企業銀行,本國銀行,市佔率,0.21,MARKET_RATE
9506,臺東區中小企業銀行,本國銀行,對中小企業,22705000000,LN_SME
9506,臺東區中小企業銀行,本國銀行,佔放款%,60.02,LN_SME_RATE
9506,臺東區中小企業銀行,本國銀行,市佔率,0.72,MARKET_RATE
9506,外國銀行在台分行,本國銀行,對中小企業,34823000000,LN_SME
9506,外國銀行在台分行,本國銀行,佔放款%,8.06,LN_SME_RATE
9506,外國銀行在台分行,本國銀行,市佔率,1.11,MARKET_RATE
