年月,銀行,銀行類別,項目,數值,欄位名稱
10103,日盛國際商業銀行,本國銀行,佔放款%,12.44,LN_SME_RATE
10103,日盛國際商業銀行,本國銀行,市佔率,0.36,MARKET_RATE
10103,安泰商業銀行,本國銀行,對中小企業,52198000000,LN_SME
10103,安泰商業銀行,本國銀行,佔放款%,27.96,LN_SME_RATE
10103,安泰商業銀行,本國銀行,市佔率,1.27,MARKET_RATE
10103,中國信託商業銀行,本國銀行,對中小企業,68650000000,LN_SME
10103,中國信託商業銀行,本國銀行,佔放款%,8.45,LN_SME_RATE
10103,中國信託商業銀行,本國銀行,市佔率,1.67,MARKET_RATE
10103,臺灣中小企業銀行,本國銀行,對中小企業,351186000000,LN_SME
10103,臺灣中小企業銀行,本國銀行,佔放款%,39.93,LN_SME_RATE
10103,臺灣中小企業銀行,本國銀行,市佔率,8.53,MARKET_RATE
10103,渣打國際商業銀行,本國銀行,對中小企業,21223000000,LN_SME
10103,渣打國際商業銀行,本國銀行,佔放款%,6.59,LN_SME_RATE
10103,渣打國際商業銀行,本國銀行,市佔率,0.52,MARKET_RATE
10103,台中商業銀行,本國銀行,對中小企業,103532000000,LN_SME
10103,台中商業銀行,本國銀行,佔放款%,37.29,LN_SME_RATE
10103,台中商業銀行,本國銀行,市佔率,2.51,MARKET_RATE
10103,京城商業銀行,本國銀行,對中小企業,18714000000,LN_SME
10103,京城商業銀行,本國銀行,佔放款%,20.84,LN_SME_RATE
10103,京城商業銀行,本國銀行,市佔率,0.45,MARKET_RATE
10103,小計,外國銀行在台分行,對中小企業,18351000000,LN_SME
10103,小計,外國銀行在台分行,佔放款%,4.0,LN_SME_RATE
10103,小計,外國銀行在台分行,市佔率,0.45,MARKET_RATE
