年月,銀行,銀行類別,項目,數值,欄位名稱
10007,大眾商業銀行,本國銀行,市佔率,0.14,MARKET_RATE
10007,日盛國際商業銀行,本國銀行,對中小企業,11190000000,LN_SME
10007,日盛國際商業銀行,本國銀行,佔放款%,9.41,LN_SME_RATE
10007,日盛國際商業銀行,本國銀行,市佔率,0.28,MARKET_RATE
10007,安泰商業銀行,本國銀行,對中小企業,52516000000,LN_SME
10007,安泰商業銀行,本國銀行,佔放款%,26.64,LN_SME_RATE
10007,安泰商業銀行,本國銀行,市佔率,1.32,MARKET_RATE
10007,中國信託商業銀行,本國銀行,對中小企業,72472000000,LN_SME
10007,中國信託商業銀行,本國銀行,佔放款%,8.88,LN_SME_RATE
10007,中國信託商業銀行,本國銀行,市佔率,1.82,MARKET_RATE
10007,臺灣中小企業銀行,本國銀行,對中小企業,350720000000,LN_SME
10007,臺灣中小企業銀行,本國銀行,佔放款%,39.51,LN_SME_RATE
10007,臺灣中小企業銀行,本國銀行,市佔率,8.81,MARKET_RATE
10007,渣打國際商業銀行,本國銀行,對中小企業,23113000000,LN_SME
10007,渣打國際商業銀行,本國銀行,佔放款%,6.75,LN_SME_RATE
10007,渣打國際商業銀行,本國銀行,市佔率,0.58,MARKET_RATE
10007,台中商業銀行,本國銀行,對中小企業,94997000000,LN_SME
10007,台中商業銀行,本國銀行,佔放款%,36.94,LN_SME_RATE
10007,台中商業銀行,本國銀行,市佔率,2.39,MARKET_RATE
10007,京城商業銀行,本國銀行,對中小企業,19827000000,LN_SME
10007,京城商業銀行,本國銀行,佔放款%,20.41,LN_SME_RATE
10007,京城商業銀行,本國銀行,市佔率,0.5,MARKET_RATE
10007,小計,外國銀行在台分行,對中小企業,34086000000,LN_SME
10007,小計,外國銀行在台分行,佔放款%,5.5,LN_SME_RATE
10007,小計,外國銀行在台分行,市佔率,0.86,MARKET_RATE
