年月,銀行,銀行類別,項目,數值,欄位名稱
10004,台新國際商業銀行,本國銀行,佔放款%,9.74,LN_SME_RATE
10004,台新國際商業銀行,本國銀行,市佔率,1.27,MARKET_RATE
10004,大眾商業銀行,本國銀行,對中小企業,5097000000,LN_SME
10004,大眾商業銀行,本國銀行,佔放款%,2.15,LN_SME_RATE
10004,大眾商業銀行,本國銀行,市佔率,0.13,MARKET_RATE
10004,日盛國際商業銀行,本國銀行,對中小企業,9444000000,LN_SME
10004,日盛國際商業銀行,本國銀行,佔放款%,8.17,LN_SME_RATE
10004,日盛國際商業銀行,本國銀行,市佔率,0.25,MARKET_RATE
10004,安泰商業銀行,本國銀行,對中小企業,47800000000,LN_SME
10004,安泰商業銀行,本國銀行,佔放款%,25.14,LN_SME_RATE
10004,安泰商業銀行,本國銀行,市佔率,1.25,MARKET_RATE
10004,中國信託商業銀行,本國銀行,對中小企業,69725000000,LN_SME
10004,中國信託商業銀行,本國銀行,佔放款%,8.44,LN_SME_RATE
10004,中國信託商業銀行,本國銀行,市佔率,1.82,MARKET_RATE
10004,臺灣中小企業銀行,本國銀行,對中小企業,346954000000,LN_SME
10004,臺灣中小企業銀行,本國銀行,佔放款%,38.71,LN_SME_RATE
10004,臺灣中小企業銀行,本國銀行,市佔率,9.06,MARKET_RATE
10004,渣打國際商業銀行,本國銀行,對中小企業,25778000000,LN_SME
10004,渣打國際商業銀行,本國銀行,佔放款%,7.58,LN_SME_RATE
10004,渣打國際商業銀行,本國銀行,市佔率,0.67,MARKET_RATE
10004,台中商業銀行,本國銀行,對中小企業,90587000000,LN_SME
10004,台中商業銀行,本國銀行,佔放款%,36.01,LN_SME_RATE
10004,台中商業銀行,本國銀行,市佔率,2.36,MARKET_RATE
10004,京城商業銀行,本國銀行,對中小企業,18448000000,LN_SME
10004,京城商業銀行,本國銀行,佔放款%,18.97,LN_SME_RATE
10004,京城商業銀行,本國銀行,市佔率,0.48,MARKET_RATE
10004,小計,外國銀行在台分行,對中小企業,32906000000,LN_SME
10004,小計,外國銀行在台分行,佔放款%,6.21,LN_SME_RATE
10004,小計,外國銀行在台分行,市佔率,0.86,MARKET_RATE
